CustomerID,CustomerName,City,State,CustomerType,Email
1010,Mallick-Dhillon,North Dumdum,Chhattisgarh,Wholesale,lekhapandit@example.com
1011,Samra-Srivastava,Madanapalle,Uttar Pradesh,Wholesale,lakshit36@example.com
1012,"Tank, Yohannan and Walla",Katihar,Nagaland,Corporate,leenachacko@example.net
1013,"Sama, Vyas and Kanda",Noida,Kerala,Wholesale,janianay@example.com
1014,"Som, Deol and Choudhary",Karnal,Kerala,Wholesale,chaitalysharma@example.org
1015,"Sama, Kibe and Kade",Pimpri-Chinchwad,Telangana,Corporate,jacobdhar@example.com
1016,"Bal, Samra and Prabhu",Aligarh,Sikkim,Corporate,soodnakul@example.org
1017,Pau and Sons,Sambalpur,Assam,Retail,sahamason@example.org
1018,Dey-Wable,Nandyal,Maharashtra,Corporate,sachi04@example.org
1019,Bhasin Ltd,Mahbubnagar,Tripura,Corporate,yahvidyal@example.org
1020,Sampath-Sha,Aurangabad,Mizoram,Retail,utkarsh62@example.com
1021,Vig Group,Rajpur Sonarpur,Madhya Pradesh,Retail,kandamanya@example.org
1022,"Brahmbhatt, Sidhu and Sood",Machilipatnam,Uttarakhand,Corporate,dgala@example.com
1023,"Samra, Hayer and Madan",Vasai-Virar,Assam,Retail,gautami03@example.com
1024,Chhabra Inc,Kavali,Andhra Pradesh,Wholesale,raghav83@example.net
1025,Khosla LLC,Jehanabad,Odisha,Corporate,sulechakradev@example.org
1026,Chander-More,Raurkela Industrial Township,Tripura,Retail,mitali83@example.com
1027,Parekh-Dayal,Bathinda,Maharashtra,Retail,thakkarmason@example.org
1028,"Raja, Sood and Barad",Nanded,Chhattisgarh,Retail,obrar@example.org
1029,"Kata, Kale and Dhaliwal",Orai,Mizoram,Retail,sara25@example.com
1030,Sankar-Baral,Mathura,Gujarat,Corporate,duawidisha@example.org
1031,Dhar LLC,Panchkula,Bihar,Retail,kmurthy@example.com
1032,Bir LLC,Nagercoil,Assam,Retail,golatriveni@example.com
1033,Kunda-Sathe,Amravati,Odisha,Retail,xbaral@example.com
1034,Rege-Dayal,Ambarnath,Mizoram,Wholesale,kashvi16@example.net
1035,Lall-Basak,Sambalpur,Tamil Nadu,Wholesale,dubeyhenry@example.com
1036,Dutt-Rastogi,Rajahmundry,Madhya Pradesh,Corporate,wchander@example.com
1037,Warrior-Shroff,Guwahati,Goa,Corporate,ranganathanrachita@example.org
1038,Narasimhan-Bhattacharyya,Tiruvottiyur,Punjab,Wholesale,skala@example.net
1039,Contractor-Mallick,Agra,Nagaland,Wholesale,upmadhingra@example.net
1040,Nagarajan PLC,Ghaziabad,Tripura,Retail,zbhatia@example.com
1041,Solanki-Kala,Rajpur Sonarpur,West Bengal,Retail,sampathanamika@example.com
1042,"Goda, Chacko and Dhar",Panipat,Madhya Pradesh,Wholesale,misrasiya@example.com
1043,"Kala, Lad and Gour",Tiruchirappalli,Maharashtra,Corporate,chameli23@example.com
1044,Subramaniam-Soman,Junagadh,Kerala,Wholesale,janne@example.net
1045,Brahmbhatt Ltd,North Dumdum,Sikkim,Corporate,akshay27@example.org
1046,Nadig-Comar,Firozabad,Mizoram,Wholesale,seshadrijeremiah@example.net
1047,Chatterjee-Bansal,Maheshtala,Maharashtra,Retail,krishnakalita@example.com
1048,Halder Ltd,Uluberia,Uttarakhand,Corporate,amol44@example.net
1049,Tata Ltd,Haridwar,Maharashtra,Retail,indira86@example.net
1050,Comar-Goda,Haldia,Kerala,Wholesale,nicholassarin@example.com
1051,Sarkar-Mander,Chandigarh,Uttar Pradesh,Corporate,chakrabortyamol@example.net
1052,Chawla-Taneja,Raiganj,Mizoram,Corporate,mannosha@example.org
1053,Sha PLC,Raipur,Gujarat,Corporate,wdash@example.com
1054,Randhawa-Amble,Rajahmundry,Mizoram,Retail,amrita44@example.com
1055,"Khurana, Agrawal and Sachdeva",Kanpur,Andhra Pradesh,Wholesale,kavyavenkataraman@example.net
1056,"Nadkarni, Nayak and Garde",New Delhi,Nagaland,Retail,nhans@example.net
1057,Behl-Sanghvi,Pali,Telangana,Corporate,nehanadkarni@example.net
1058,Sarkar and Sons,Cuttack,Mizoram,Retail,ramanathanabha@example.net
1059,Naidu and Sons,Tiruchirappalli,Andhra Pradesh,Corporate,oapte@example.net
1060,Bala PLC,Aurangabad,Madhya Pradesh,Retail,desudiksha@example.net
1061,"Parmar, Grover and Khatri",Bihar Sharif,Gujarat,Wholesale,kritikalad@example.net
1062,Maharaj Inc,Lucknow,Rajasthan,Retail,choudhrytripti@example.net
1063,Chhabra and Sons,Firozabad,Goa,Retail,brahmbhattwarda@example.com
1064,Raman Inc,Lucknow,Maharashtra,Retail,surfaraj@example.org
1065,"Saini, Prashad and Murthy",Nanded,Goa,Retail,advaith29@example.net
1066,"Balay, Dalal and Oza",Karawal Nagar,Punjab,Wholesale,duttaachal@example.org
1067,Balan PLC,Kadapa,Mizoram,Corporate,tarakpatla@example.org
1068,Balan LLC,Muzaffarnagar,Assam,Corporate,amritamahal@example.com
1069,Chanda LLC,Bhind,Telangana,Corporate,gsarin@example.com
1070,Krishna and Sons,Parbhani,Madhya Pradesh,Wholesale,muninoah@example.org
1071,"Sura, Sant and Sehgal",Kavali,Telangana,Wholesale,eiravati91@example.net
1072,Sanghvi-Iyengar,Dindigul,Rajasthan,Retail,senguptaoliver@example.org
1073,"Kulkarni, Rout and Memon",Sikar,Andhra Pradesh,Wholesale,goleekantika@example.com
1074,Parmar and Sons,Thrissur,Sikkim,Corporate,kamya25@example.org
1075,Nagar Ltd,Ozhukarai,Gujarat,Wholesale,onagy@example.net
1076,Rajan LLC,Hajipur,Gujarat,Corporate,mallfalan@example.net
1077,"Sama, Saran and Nadkarni",Davanagere,Gujarat,Wholesale,takwishi@example.org
1078,Sama-Dar,Bidhannagar,Goa,Wholesale,leela39@example.org
1079,Badami-Agrawal,Anantapuram,Chhattisgarh,Corporate,ibansal@example.net
1080,Nazareth Ltd,Coimbatore,Meghalaya,Corporate,sagarcharvi@example.com
1081,Pal-Ratta,Miryalaguda,Tripura,Wholesale,wakeeta90@example.com
1082,Sha-Tak,Dindigul,Punjab,Wholesale,balakrishnanudarsh@example.org
1083,Dewan Inc,Junagadh,Haryana,Retail,gauranghalder@example.net
1084,Yogi-Ahluwalia,Rampur,Uttar Pradesh,Corporate,choudhrychanakya@example.com
1085,Lalla LLC,Gopalpur,Tamil Nadu,Retail,lakshitsharma@example.org
1086,Nagar and Sons,Amroha,Sikkim,Wholesale,vigwridesh@example.net
1087,Suri-Mand,Karawal Nagar,Haryana,Corporate,lallachaman@example.net
1088,Pandit PLC,Tiruppur,Tamil Nadu,Wholesale,bordewarda@example.org
1089,Arya Ltd,Bhind,Uttarakhand,Corporate,fguha@example.org
1090,Joshi-Wable,Bijapur,Tamil Nadu,Wholesale,gdube@example.org
1091,Kanda LLC,Bidhannagar,West Bengal,Retail,mugdhaguha@example.org
1092,Sampath-Gala,Gangtok,Rajasthan,Retail,dintriya@example.org
1093,"Choudhary, Khosla and Babu",Gaya,Himachal Pradesh,Retail,sonisneha@example.com
1094,Dani-Chad,Chinsurah,Gujarat,Corporate,mekhalathakkar@example.com
1095,"Nath, Bera and Sastry",Uluberia,Bihar,Corporate,rajapahal@example.org
1096,Gulati-Rau,Hindupur,Himachal Pradesh,Corporate,bvenkataraman@example.org
1097,"Bedi, Kothari and Choudhry",Raipur,Arunachal Pradesh,Retail,latawilliam@example.org
1098,"Chaudhuri, Majumdar and Kara",Katni,Madhya Pradesh,Corporate,kannanamrita@example.com
1099,Garg and Sons,Tumkur,Tamil Nadu,Wholesale,aarush12@example.net
1100,"Sood, Mody and Khare",Satna,Sikkim,Corporate,ganesanrachit@example.com
1101,Dhar-Arya,Haldia,Karnataka,Retail,goelaishani@example.org
1102,Andra PLC,Bhalswa Jahangir Pur,Odisha,Retail,sureshyug@example.com
1103,Bath Inc,Ambattur,Mizoram,Wholesale,mananchandra@example.org
1104,Nayak-Sethi,Etawah,Nagaland,Corporate,vidhi45@example.com
1105,Pandit LLC,Kadapa,Tripura,Corporate,rchowdhury@example.net
1106,"Bail, Divan and Roy",Ajmer,Kerala,Wholesale,pbalasubramanian@example.net
1107,"Sankar, Parsa and Jhaveri",Jammu,Madhya Pradesh,Wholesale,mahalshivani@example.net
1108,Lanka Ltd,Bathinda,Madhya Pradesh,Retail,tmajumdar@example.org
1109,Venkatesh Ltd,Pudukkottai,Bihar,Corporate,ksha@example.com
1110,Choudhary-Anand,Siliguri,Manipur,Wholesale,bimalagaba@example.com
1111,Mani-Bhattacharyya,Kanpur,Manipur,Corporate,kallabarkha@example.net
1112,Bera Group,Kolkata,Maharashtra,Wholesale,aadi04@example.org
1113,Mander-Thakkar,Chandigarh,Tamil Nadu,Retail,luke36@example.net
1114,Mannan and Sons,Bhalswa Jahangir Pur,Kerala,Wholesale,libnisami@example.com
1115,Lal LLC,Malegaon,Odisha,Wholesale,znaidu@example.net
1116,Iyengar LLC,Erode,Nagaland,Wholesale,charvimody@example.org
1117,Shenoy-Goswami,Junagadh,Bihar,Wholesale,riyamunshi@example.net
1118,"Parmar, Sidhu and Pandya",Kirari Suleman Nagar,Maharashtra,Wholesale,bshenoy@example.net
1119,Sama Inc,Srikakulam,Jharkhand,Corporate,yauvaniprakash@example.org
1120,"Memon, Bera and Ramaswamy",Sambhal,Sikkim,Retail,sherezarna@example.com
1121,Chad Inc,Aligarh,Karnataka,Retail,mannanvasatika@example.net
1122,Bhat-Dara,Kurnool,Mizoram,Wholesale,warhideshpande@example.org
1123,"Dubey, Mitra and Mukhopadhyay",Shivpuri,Punjab,Wholesale,ishwarbhavsar@example.org
1124,Dara PLC,Shahjahanpur,Gujarat,Corporate,somaryan@example.net
1125,Raman-Bhakta,Dewas,Madhya Pradesh,Wholesale,pgour@example.net
1126,Sarna-Dasgupta,Ulhasnagar,Rajasthan,Wholesale,goyallucky@example.net
1127,"Khosla, Garde and Vaidya",Fatehpur,Meghalaya,Corporate,bimala19@example.com
1128,Maharaj-Raman,Aligarh,Manipur,Wholesale,jsandal@example.org
1129,Shankar-Dara,Hyderabad,Odisha,Corporate,bahadurjit97@example.org
1130,Dewan-Sidhu,Bally,Andhra Pradesh,Retail,ishitatella@example.net
1131,Palla Ltd,Anand,Assam,Wholesale,maxpandey@example.net
1132,"Nori, Sharaf and Dey",Avadi,Madhya Pradesh,Retail,sulekrisha@example.com
1133,"Gole, Tripathi and Vora",Bikaner,Tamil Nadu,Wholesale,ijaya99@example.com
1134,Bath Inc,Ahmednagar,Bihar,Wholesale,tatavamakshi@example.com
1135,Khalsa Inc,Yamunanagar,Tripura,Wholesale,dbhatt@example.net
1136,Contractor-Barad,Mango,Tripura,Retail,ayushman25@example.org
1137,"Sengupta, Purohit and Deol",Thiruvananthapuram,Himachal Pradesh,Wholesale,rsarma@example.com
1138,Jaggi Ltd,Raebareli,Uttarakhand,Corporate,gabrielbajwa@example.net
1139,"Char, Jani and Bandi",Kolkata,Kerala,Retail,vbora@example.org
1140,"Wable, Taneja and Gupta",Aurangabad,Uttarakhand,Corporate,wtella@example.com
1141,"Devi, Bhavsar and Sarna",Gandhinagar,West Bengal,Corporate,brarjoshua@example.net
1142,Chaudhuri-Dalal,Ahmednagar,Arunachal Pradesh,Wholesale,arin34@example.com
1143,Parmar-Bir,Tumkur,Assam,Wholesale,zarnatella@example.com
1144,Bhandari-Choudhry,Firozabad,Rajasthan,Retail,balihamsini@example.com
1145,Iyer-Natt,Kolhapur,Gujarat,Retail,david37@example.org
1146,"Banik, Pal and Bobal",Khora ,Telangana,Corporate,srinivaskai@example.com
1147,"Barman, Chawla and Banik",Guna,Haryana,Wholesale,raagini74@example.org
1148,Bhakta Inc,Deoghar,Punjab,Corporate,jbadami@example.com
1149,Ram Group,Chinsurah,Tamil Nadu,Wholesale,hdevi@example.com
1150,Pillai LLC,Tiruvottiyur,Maharashtra,Corporate,khannavincent@example.org
1151,"Anne, Karan and Sachar",Kanpur,West Bengal,Wholesale,daksheshbose@example.org
1152,Sarna and Sons,Varanasi,Karnataka,Retail,yash42@example.net
1153,Srinivas-Das,Solapur,Himachal Pradesh,Retail,wardaparikh@example.org
1154,Mittal-Peri,Sambalpur,Mizoram,Wholesale,eiravati88@example.org
1155,Pal Group,Parbhani,Assam,Corporate,lakshverma@example.org
1156,Kade-Das,Ajmer,Arunachal Pradesh,Retail,riasetty@example.org
1157,Tara Inc,Alwar,Odisha,Wholesale,fmital@example.org
1158,Rajagopalan-Tandon,Eluru,Madhya Pradesh,Wholesale,obasu@example.org
1159,Gour-Sankar,Farrukhabad,Arunachal Pradesh,Corporate,atharv95@example.com
1160,"Kalita, Bala and Om",Purnia,Uttar Pradesh,Wholesale,chopralipika@example.net
1161,"Mani, Warrior and Sheth",Chapra,Telangana,Retail,nicholas67@example.net
1162,Deo Inc,Panipat,Assam,Retail,chakrikanazareth@example.net
1163,Barad-Mahal,Agartala,Sikkim,Corporate,advik14@example.net
1164,"Nagi, Lalla and Gola",Surendranagar Dudhrej,Andhra Pradesh,Corporate,dandra@example.org
1165,Srinivasan-Kamdar,Howrah,Odisha,Retail,malhotradipta@example.org
1166,Gole-Kuruvilla,Rampur,West Bengal,Corporate,odatta@example.net
1167,Din PLC,Muzaffarpur,Bihar,Retail,gouryashawini@example.com
1168,"Nadig, Barman and Kari",Rampur,Himachal Pradesh,Wholesale,panditchaitanya@example.net
1169,Palla Inc,Guna,Manipur,Corporate,vaidyafaras@example.org
1170,Nanda PLC,Vijayanagaram,Assam,Retail,jmandal@example.org
1171,Parsa-Nayak,Dindigul,Meghalaya,Corporate,azaan25@example.org
1172,Doctor-Bal,Narasaraopet,Gujarat,Wholesale,yasti89@example.net
1173,Kale-Radhakrishnan,Jalgaon,Madhya Pradesh,Retail,brahmbhattudarsh@example.net
1174,"Sahota, Yohannan and Dara",Medininagar,Meghalaya,Retail,rnadig@example.org
1175,"Memon, Kohli and Narasimhan",Mirzapur,Haryana,Retail,vmurty@example.org
1176,"Khosla, Saxena and Rout",Vijayawada,Kerala,Wholesale,pathakveda@example.net
1177,Sen Group,Jehanabad,Uttarakhand,Retail,yashreddy@example.net
1178,"Devi, Lad and Mangat",Satara,Bihar,Corporate,regeoviya@example.net
1179,Talwar Ltd,Bokaro,Manipur,Retail,ganesanjai@example.com
1180,Singhal-Chaudhuri,Visakhapatnam,Uttarakhand,Wholesale,sbajwa@example.org
1181,Deo PLC,Bhusawal,Kerala,Corporate,neelimakhurana@example.net
1182,Dani-Nayar,Gudivada,Punjab,Wholesale,bathethan@example.net
1183,Sen-Rege,Junagadh,Jharkhand,Corporate,udesai@example.org
1184,"Upadhyay, Chacko and Doshi",Guntakal,Odisha,Corporate,sudiksha65@example.com
1185,Trivedi Ltd,Jalandhar,Haryana,Wholesale,wakeeta50@example.net
1186,"Vohra, Trivedi and Sandhu",North Dumdum,Madhya Pradesh,Wholesale,pranav20@example.net
1187,"Kade, Sani and Venkataraman",Ramgarh,Punjab,Wholesale,hardik54@example.org
1188,Mani LLC,Bahraich,Haryana,Wholesale,bhavyalad@example.net
1189,Kata Ltd,Ajmer,Bihar,Retail,yashodaganguly@example.org
1190,"Baral, Zacharia and Yogi",Chennai,Meghalaya,Wholesale,pinglesamar@example.com
1191,"Sandhu, Saxena and Verma",Malda,Jharkhand,Corporate,darsai@example.com
1192,Lall-Chadha,Alwar,Telangana,Retail,pandyafarhan@example.net
1193,Borde LLC,Guna,Karnataka,Wholesale,sudiksha81@example.net
1194,"Murty, Barad and Sant",Saharsa,Karnataka,Retail,balendraanand@example.org
1195,Puri and Sons,Bilaspur,Meghalaya,Corporate,vedhikagrover@example.net
1196,Mandal-Deep,Hubli–Dharwad,Mizoram,Corporate,aarushsaraf@example.org
1197,Joshi-Gokhale,Gurgaon,Tamil Nadu,Corporate,lajita93@example.net
1198,Sule-Wali,Dewas,Uttarakhand,Retail,brindasundaram@example.com
1199,"Ramanathan, Parikh and Srivastava",Jalandhar,Haryana,Retail,manioni@example.com
1200,Kota-Sandal,Belgaum,Manipur,Wholesale,ishaan56@example.net
1201,Sule Group,Noida,Andhra Pradesh,Wholesale,amrita83@example.com
1202,Naidu LLC,Bulandshahr,Madhya Pradesh,Wholesale,zsandal@example.com
1203,Loyal Group,Sonipat,Rajasthan,Corporate,morarsara@example.com
1204,Ganesan PLC,Bhubaneswar,Punjab,Wholesale,kai98@example.org
1205,"Bail, Raghavan and Chana",Nagercoil,Tripura,Retail,bawazilmil@example.org
1206,Wason-Issac,Jorhat,Madhya Pradesh,Wholesale,binaedwin@example.com
1207,Sachdev-Kale,Ahmedabad,Arunachal Pradesh,Corporate,vyasharsh@example.net
1208,Sundaram-Basak,Ichalkaranji,Jharkhand,Wholesale,karpeyug@example.org
1209,Dasgupta-Purohit,Mira-Bhayandar,Uttarakhand,Corporate,frado11@example.net
1210,"Sagar, Bahri and Aurora",Bareilly,Telangana,Corporate,mhari@example.com
1211,Sandal-Vala,Barasat,Himachal Pradesh,Corporate,gjain@example.com
1212,"Sinha, Puri and Manne",Tiruchirappalli,Haryana,Wholesale,emallick@example.com
1213,"Walla, Toor and Konda",Pune,Meghalaya,Retail,wpradhan@example.net
1214,"Chokshi, Sethi and Kapur",Sikar,Tripura,Wholesale,sanyapingle@example.com
1215,"Chopra, Mukhopadhyay and Natarajan",Gwalior,Bihar,Corporate,sarthaksuri@example.net
1216,Chacko and Sons,Tadepalligudem,Uttarakhand,Wholesale,uvirk@example.net
1217,Bhargava Group,Bulandshahr,Jharkhand,Wholesale,matthew05@example.net
1218,"Ray, Ahluwalia and Loyal",Kishanganj,Uttar Pradesh,Wholesale,utata@example.net
1219,Nagy Group,Kottayam,Nagaland,Corporate,cheemapavani@example.net
1220,Prashad and Sons,Nanded,Mizoram,Corporate,ganesanrudra@example.com
1221,Barad Group,Tirunelveli,Rajasthan,Wholesale,vdey@example.net
1222,Rastogi-Andra,Kochi,Maharashtra,Wholesale,anika85@example.net
1223,Gandhi-Dhaliwal,Nagaon,Sikkim,Wholesale,kamyavenkataraman@example.net
1224,Sodhi-Shere,Bathinda,Telangana,Retail,niteshviswanathan@example.net
1225,Anne-Nadkarni,Mangalore,Chhattisgarh,Corporate,abhavsar@example.com
1226,"Guha, Iyengar and Chandra",Bathinda,Bihar,Retail,sidhunaksh@example.org
1227,Kara-Pai,Nellore,Himachal Pradesh,Corporate,pooja94@example.com
1228,"Rau, Kumar and Jain",Guntakal,Chhattisgarh,Wholesale,kalitaati@example.org
1229,Chaudry-Date,Bathinda,Odisha,Retail,urvashi32@example.org
1230,Kalita Inc,Asansol,Goa,Wholesale,uacharya@example.org
1231,Devan PLC,Khandwa,Sikkim,Retail,tnarain@example.net
1232,Khosla PLC,Burhanpur,Tripura,Wholesale,wsom@example.com
1233,"Nadig, Wali and Brar",Rourkela,Rajasthan,Corporate,luke68@example.com
1234,Krishna-Dara,Karnal,Goa,Wholesale,pauunnati@example.net
1235,Samra-Kala,Eluru,Kerala,Corporate,advaithhayre@example.com
1236,Vora-Hayer,Dharmavaram,Jharkhand,Wholesale,girindra54@example.net
1237,Mahajan Inc,Nangloi Jat,Madhya Pradesh,Wholesale,kulkarnianusha@example.net
1238,Balasubramanian Ltd,Narasaraopet,Rajasthan,Corporate,lswaminathan@example.com
1239,"Chawla, Barad and Pingle",Pudukkottai,Tamil Nadu,Corporate,peterdeep@example.org
1240,Dar-Bhalla,Ghaziabad,Karnataka,Retail,mallrishi@example.net
1241,"Badal, Natarajan and Nadig",Dharmavaram,Telangana,Wholesale,zaitra06@example.com
1242,"Bhat, Bhattacharyya and Hans",Shimoga,Assam,Retail,sachibasu@example.com
1243,"Issac, Tiwari and Rout",Delhi,Jharkhand,Retail,indali15@example.com
1244,"Chadha, Sheth and Chakrabarti",Mysore,Goa,Corporate,grewaleesha@example.net
1245,"Bahri, Gara and Anne",Dindigul,Manipur,Corporate,koshydarika@example.net
1246,"Halder, Deo and Mukherjee",Nadiad,Tamil Nadu,Wholesale,pranav42@example.net
1247,Sachdev-Kara,Darbhanga,Gujarat,Retail,chakrikalad@example.net
1248,Lalla-Chanda,Raichur,Odisha,Wholesale,ikshita87@example.net
1249,"Garde, Bansal and Rajan",Siwan,Odisha,Retail,radhapalan@example.net
1250,"Mani, Johal and Oommen",Mysore,Mizoram,Corporate,aarnakamdar@example.com
1251,Balay-D’Alia,Fatehpur,Chhattisgarh,Wholesale,xnaidu@example.net
1252,Bandi-Naidu,Secunderabad,West Bengal,Retail,duttoviya@example.com
1253,Nayar-Chaudhry,Secunderabad,Jharkhand,Corporate,unnigrewal@example.org
1254,Shan-Saran,Bhalswa Jahangir Pur,Uttarakhand,Retail,zayyanprakash@example.net
1255,Subramanian-Rattan,Thane,Haryana,Wholesale,samapooja@example.com
1256,"Rattan, Balakrishnan and Gade",Dewas,Punjab,Corporate,liamde@example.net
1257,Bhagat-Chana,Ajmer,Uttar Pradesh,Retail,tara62@example.com
1258,Divan and Sons,Barasat,Jharkhand,Retail,goyalwarinder@example.org
1259,Chana-Konda,Miryalaguda,West Bengal,Wholesale,abdul72@example.com
1260,Sinha PLC,Rajpur Sonarpur,Meghalaya,Wholesale,tsheth@example.org
1261,Ram and Sons,Guntur,Madhya Pradesh,Wholesale,barkha69@example.com
1262,"Bora, Palan and Suresh",Korba,Punjab,Corporate,wahabpillay@example.com
1263,Thaker-Agarwal,Solapur,Rajasthan,Corporate,lakshittata@example.org
1264,Kakar LLC,Tiruchirappalli,Karnataka,Wholesale,bgole@example.org
1265,Mukhopadhyay-Ram,Visakhapatnam,Himachal Pradesh,Corporate,kgola@example.com
1266,"Varughese, Cherian and Shroff",Sri Ganganagar,Sikkim,Retail,raveladvik@example.org
1267,Dave-Tripathi,Malda,Andhra Pradesh,Wholesale,bratti@example.org
1268,Sandal-Kuruvilla,Mahbubnagar,Uttar Pradesh,Corporate,xthakkar@example.com
1269,"Nayak, Warrior and Patla",Mangalore,Maharashtra,Corporate,jbuch@example.org
1270,Kuruvilla-Hora,Raebareli,Arunachal Pradesh,Wholesale,cmanda@example.org
1271,Sharma-Peri,Khora ,Sikkim,Wholesale,zayyan65@example.net
1272,Bajwa-Loke,Durg,Kerala,Corporate,cbadal@example.com
1273,Banik-Choudhury,Vadodara,Nagaland,Corporate,lkothari@example.org
1274,"Chandra, Date and Dhillon",Chinsurah,Himachal Pradesh,Wholesale,tara93@example.net
1275,"Shanker, Baria and Bose",Serampore,Arunachal Pradesh,Corporate,harrisonraja@example.net
1276,"Brar, Nazareth and Mittal",Rewa,Andhra Pradesh,Retail,aarinibuch@example.com
1277,Handa PLC,Avadi,Punjab,Corporate,chandranprasad@example.net
1278,Kale-Sarkar,Gaya,Himachal Pradesh,Retail,rastogipratyush@example.net
1279,Mahajan-Ahluwalia,Dhule,Andhra Pradesh,Retail,rdayal@example.com
1280,Nadkarni-Chatterjee,Kamarhati,Andhra Pradesh,Corporate,timothy19@example.com
1281,"Sharma, Salvi and Narasimhan",Fatehpur,Nagaland,Corporate,ozaharini@example.com
1282,Saxena-Doshi,Panchkula,Gujarat,Wholesale,madhavikumer@example.com
1283,Brar Ltd,Kishanganj,Kerala,Retail,johalkala@example.com
1284,Murty-Seth,Ludhiana,Chhattisgarh,Corporate,indirasankar@example.com
1285,Mander PLC,Noida,Madhya Pradesh,Retail,kritikadasgupta@example.org
1286,Kamdar-Kakar,Aurangabad,Jharkhand,Wholesale,nathanrattan@example.net
1287,Pandey-Kalla,Khora ,Himachal Pradesh,Retail,janani15@example.net
1288,"Walia, Ramanathan and Kar",Shimla,Tripura,Corporate,cmangat@example.org
1289,Ratta LLC,Katihar,Uttarakhand,Corporate,ucchal21@example.com
1290,"Sahota, Sahota and Roy",Bhopal,Punjab,Retail,lakshitthakur@example.org
1291,"Rege, Bajaj and Nair",Rourkela,Odisha,Wholesale,xchand@example.org
1292,"Ramachandran, Vaidya and Hans",Berhampore,Kerala,Retail,parthsodhi@example.net
1293,Naidu and Sons,Amritsar,Andhra Pradesh,Corporate,triyasharaf@example.org
1294,"Sawhney, Khurana and Goel",Orai,Rajasthan,Wholesale,narulanathaniel@example.org
1295,Boase-Amble,Vellore,West Bengal,Retail,erajan@example.com
1296,Yogi-Dara,Bahraich,Meghalaya,Retail,mastermitali@example.net
1297,Patla Group,Haldia,Uttar Pradesh,Wholesale,chawlamadhav@example.com
1298,"Choudhury, Gara and Peri",Sonipat,Chhattisgarh,Retail,vasudhakade@example.com
1299,Narayan Ltd,Berhampore,Tamil Nadu,Wholesale,wkonda@example.com
1300,Merchant-Saxena,Hospet,Tamil Nadu,Wholesale,anvi90@example.org
1301,Vig LLC,Korba,Kerala,Wholesale,bishakha42@example.net
1302,"Mody, Soman and Sarraf",Bhatpara,Telangana,Wholesale,mananmaster@example.com
1303,Kari-Bala,Ballia,Jharkhand,Retail,adviklad@example.com
1304,"Trivedi, Varughese and Ravi",Tadipatri,Goa,Retail,nachiket98@example.com
1305,"Prasad, Radhakrishnan and Sundaram",Loni,Meghalaya,Corporate,vedaraghavan@example.org
1306,"Bhattacharyya, Oommen and Kar",Tiruppur,Haryana,Wholesale,arunimadar@example.net
1307,Parikh Group,Jehanabad,Rajasthan,Corporate,viswanathanvedant@example.net
1308,Patla Ltd,Silchar,Rajasthan,Corporate,narayanyashica@example.org
1309,Warrior-Yogi,Pimpri-Chinchwad,Manipur,Retail,yashkunda@example.net
1310,Konda and Sons,Belgaum,Arunachal Pradesh,Retail,arunima13@example.net
1311,Deo PLC,Ghaziabad,Gujarat,Retail,yagneshsood@example.com
1312,Yadav Inc,Srinagar,Gujarat,Retail,cdada@example.org
1313,Hora-Chaudhry,Khora ,Meghalaya,Corporate,aditya96@example.org
1314,"Savant, Hayer and Shan",Chandrapur,Tripura,Wholesale,fmadan@example.net
1315,Narasimhan PLC,Kottayam,Jharkhand,Corporate,aishani83@example.com
1316,Thakur-More,Gorakhpur,Tripura,Corporate,vinayaahuja@example.com
1317,"Singhal, Tandon and Gade",Amritsar,Tripura,Retail,gmodi@example.com
1318,Yohannan-Goswami,Moradabad,Tripura,Wholesale,tanaymohanty@example.net
1319,Nagarajan-Wali,Kota,Sikkim,Corporate,shivansh92@example.com
1320,Handa Group,Sangli-Miraj & Kupwad,Punjab,Retail,eshanavarty@example.com
1321,"Saha, Luthra and Karnik",Chittoor,West Bengal,Retail,kamala24@example.com
1322,"Pandya, Murty and Sengupta",Khandwa,Odisha,Wholesale,asahni@example.com
1323,Rege LLC,Sirsa,Tripura,Corporate,anirudh33@example.net
1324,"Kunda, Menon and Prakash",Pondicherry,Maharashtra,Wholesale,jnanda@example.net
1325,"Iyengar, Kale and Thakur",Panipat,Bihar,Wholesale,kibenaveen@example.com
1326,"Srinivasan, Singhal and Batra",Morbi,Haryana,Wholesale,keya01@example.org
1327,"Oommen, Majumdar and Yogi",Bahraich,Jharkhand,Corporate,sodhikrish@example.net
1328,Nair Ltd,Saharanpur,West Bengal,Retail,chandaniiyengar@example.net
1329,Sarma and Sons,Chapra,Nagaland,Wholesale,bishakha02@example.org
1330,"Murthy, Patel and Sehgal",Udaipur,Karnataka,Wholesale,dkari@example.com
1331,Issac-Lad,Mahbubnagar,Telangana,Corporate,deyjagdish@example.net
1332,Sane-Randhawa,Nashik,Uttarakhand,Corporate,valakashvi@example.org
1333,"Sarkar, Balay and Thaman",Siwan,Meghalaya,Retail,gauri11@example.net
1334,Chowdhury PLC,Anand,West Bengal,Retail,sidhurayaan@example.org
1335,"Sankar, Malhotra and Shroff",Saharanpur,Rajasthan,Wholesale,elijah29@example.com
1336,Wable-Sankaran,Rewa,Odisha,Wholesale,abeer96@example.org
1337,Kar LLC,Saharanpur,Himachal Pradesh,Corporate,etawalia@example.com
