TransactionID,WarehouseID,ProductID,TransactionType,Quantity,TransactionDate
34575,5,87,OUT,37,2025-03-14
34576,5,93,OUT,75,2025-04-26
34577,1,58,OUT,99,2025-01-21
34578,1,38,IN,42,2025-03-02
34579,2,27,OUT,43,2025-04-11
34580,1,30,OUT,57,2025-06-21
34581,1,55,ADJUSTMENT,82,2025-01-08
34582,4,22,OUT,89,2025-01-08
34583,5,65,OUT,80,2025-06-18
34584,4,85,OUT,86,2025-04-07
34585,2,43,IN,49,2025-02-16
34586,1,100,RETURN,76,2025-06-21
34587,4,52,OUT,82,2025-01-11
34588,4,57,OUT,8,2025-01-15
34589,3,3,RETURN,22,2025-06-12
34590,3,34,IN,74,2025-04-27
34591,5,41,OUT,20,2025-03-28
34592,2,1,IN,10,2025-03-18
34593,4,50,RETURN,87,2025-03-03
34594,1,27,OUT,83,2025-05-12
34595,4,46,OUT,38,2025-05-09
34596,1,47,OUT,26,2025-04-02
34597,1,25,IN,89,2025-03-07
34598,1,96,IN,96,2025-05-14
34599,2,32,OUT,14,2025-03-18
34600,1,10,OUT,29,2025-01-08
34601,3,1,OUT,90,2025-03-16
34602,4,94,OUT,58,2025-06-12
34603,3,22,OUT,11,2025-02-01
34604,1,4,IN,70,2025-02-18
34605,4,66,IN,66,2025-01-03
34606,1,32,IN,37,2025-04-10
34607,5,37,OUT,98,2025-04-02
34608,1,92,OUT,78,2025-04-04
34609,4,82,OUT,79,2025-02-04
34610,3,92,RETURN,30,2025-01-20
34611,1,34,IN,84,2025-01-25
34612,5,91,OUT,25,2025-04-30
34613,4,17,OUT,89,2025-01-16
34614,5,55,IN,9,2025-06-19
34615,1,18,OUT,63,2025-06-20
34616,5,84,IN,61,2025-06-03
34617,5,7,OUT,46,2025-06-30
34618,2,84,IN,46,2025-06-28
34619,2,94,OUT,36,2025-04-15
34620,2,36,OUT,85,2025-06-02
34621,3,17,IN,83,2025-01-14
34622,2,55,RETURN,14,2025-03-06
34623,4,60,OUT,88,2025-03-25
34624,4,65,IN,72,2025-06-07
34625,2,56,IN,54,2025-01-28
34626,4,24,OUT,93,2025-06-23
34627,2,62,OUT,31,2025-02-03
34628,2,68,IN,52,2025-04-23
34629,2,37,OUT,96,2025-05-19
34630,5,4,OUT,81,2025-02-07
34631,1,58,OUT,80,2025-01-28
34632,1,45,IN,90,2025-01-06
34633,2,46,OUT,78,2025-02-21
34634,1,45,OUT,87,2025-05-04
34635,2,34,OUT,73,2025-02-02
34636,4,37,IN,20,2025-05-02
34637,4,82,OUT,70,2025-06-21
34638,4,61,OUT,76,2025-06-30
34639,3,98,IN,80,2025-05-11
34640,2,10,OUT,52,2025-02-22
34641,3,24,OUT,19,2025-01-05
34642,2,27,OUT,46,2025-01-24
34643,3,14,RETURN,6,2025-05-03
34644,1,89,RETURN,93,2025-02-13
34645,3,83,IN,85,2025-01-04
34646,1,42,IN,37,2025-06-28
34647,3,89,OUT,54,2025-06-16
34648,4,46,OUT,7,2025-03-05
34649,3,72,OUT,72,2025-06-05
34650,3,17,OUT,98,2025-03-30
34651,1,20,OUT,5,2025-03-18
34652,4,47,IN,17,2025-06-14
34653,2,6,OUT,57,2025-04-09
34654,3,85,OUT,25,2025-01-17
34655,2,1,OUT,9,2025-01-07
34656,4,44,IN,95,2025-04-09
34657,2,44,IN,12,2025-06-02
34658,1,78,OUT,42,2025-06-26
34659,2,37,IN,68,2025-05-08
34660,3,96,RETURN,33,2025-06-18
34661,2,40,OUT,49,2025-02-23
34662,2,66,OUT,47,2025-04-03
34663,2,19,OUT,69,2025-06-20
34664,4,62,OUT,21,2025-02-03
34665,3,28,IN,67,2025-03-14
34666,3,18,OUT,17,2025-04-10
34667,1,80,IN,40,2025-04-09
34668,3,3,IN,90,2025-04-23
34669,2,62,IN,94,2025-05-31
34670,5,24,OUT,46,2025-02-11
34671,5,33,ADJUSTMENT,24,2025-03-05
34672,2,16,OUT,47,2025-05-02
34673,2,24,OUT,73,2025-05-05
34674,2,49,IN,62,2025-05-24
34675,3,56,OUT,22,2025-03-24
34676,3,51,OUT,62,2025-04-25
34677,4,2,OUT,40,2025-02-01
34678,5,23,OUT,83,2025-03-16
34679,2,34,RETURN,31,2025-06-13
34680,3,1,IN,36,2025-04-06
34681,2,44,RETURN,51,2025-06-09
34682,3,48,OUT,83,2025-01-09
34683,3,13,OUT,75,2025-05-20
34684,3,43,IN,89,2025-02-10
34685,2,62,OUT,82,2025-03-10
34686,3,62,OUT,65,2025-06-01
34687,3,15,OUT,60,2025-03-26
34688,4,78,IN,67,2025-01-27
34689,3,99,OUT,3,2025-06-04
34690,3,4,OUT,54,2025-05-14
34691,3,76,OUT,85,2025-02-26
34692,4,80,OUT,94,2025-03-12
34693,4,47,OUT,80,2025-06-23
34694,4,45,OUT,24,2025-06-05
34695,5,91,OUT,71,2025-01-05
34696,5,74,OUT,20,2025-05-08
34697,2,4,IN,99,2025-01-08
34698,2,42,OUT,88,2025-06-20
34699,5,54,OUT,64,2025-02-06
34700,5,23,OUT,11,2025-01-16
34701,2,61,OUT,39,2025-06-16
34702,1,33,OUT,1,2025-03-10
34703,3,89,OUT,75,2025-02-20
34704,5,5,OUT,1,2025-05-05
34705,1,63,OUT,41,2025-01-29
34706,3,13,OUT,94,2025-06-28
34707,4,13,OUT,58,2025-01-23
34708,3,17,OUT,46,2025-06-17
34709,3,90,OUT,84,2025-04-27
34710,2,62,IN,82,2025-02-11
34711,3,18,OUT,60,2025-02-22
34712,5,1,OUT,58,2025-02-25
34713,5,33,OUT,10,2025-06-24
34714,3,89,IN,89,2025-05-27
34715,5,45,ADJUSTMENT,31,2025-06-26
34716,1,81,OUT,25,2025-06-30
34717,4,34,RETURN,17,2025-04-01
34718,4,9,OUT,54,2025-05-21
34719,3,62,OUT,45,2025-03-24
34720,2,74,IN,35,2025-06-05
34721,1,21,OUT,18,2025-02-27
34722,2,66,IN,53,2025-02-11
34723,1,80,OUT,37,2025-04-25
34724,4,30,OUT,34,2025-02-15
34725,1,40,OUT,32,2025-01-01
34726,2,98,RETURN,54,2025-02-24
34727,1,79,IN,58,2025-06-11
34728,1,70,IN,25,2025-06-04
34729,3,63,IN,78,2025-02-27
34730,5,57,RETURN,90,2025-02-22
34731,2,26,IN,37,2025-04-20
34732,3,81,OUT,5,2025-01-13
34733,3,12,IN,11,2025-03-20
34734,3,56,OUT,48,2025-01-26
34735,1,32,IN,17,2025-06-01
34736,4,86,OUT,91,2025-01-12
34737,4,18,OUT,46,2025-05-23
34738,1,20,OUT,88,2025-02-25
34739,4,3,OUT,21,2025-01-05
34740,3,75,IN,12,2025-01-28
34741,3,95,IN,38,2025-06-22
34742,4,62,OUT,83,2025-04-15
34743,1,3,IN,15,2025-03-26
34744,2,2,OUT,77,2025-01-02
34745,4,73,IN,41,2025-03-22
34746,1,60,OUT,30,2025-06-11
34747,3,55,OUT,49,2025-06-13
34748,5,29,OUT,13,2025-02-03
34749,4,84,OUT,78,2025-05-24
34750,3,30,OUT,43,2025-01-07
34751,2,1,IN,96,2025-03-03
34752,1,13,OUT,90,2025-05-31
34753,4,3,IN,49,2025-02-27
34754,3,63,IN,19,2025-05-18
34755,4,16,OUT,80,2025-02-26
34756,1,82,OUT,71,2025-05-13
34757,4,99,RETURN,64,2025-05-22
34758,5,59,IN,74,2025-01-04
34759,4,83,IN,93,2025-01-19
34760,3,57,OUT,60,2025-04-17
34761,4,8,OUT,55,2025-01-25
34762,3,45,RETURN,25,2025-05-17
34763,1,49,OUT,44,2025-02-20
34764,5,98,IN,58,2025-03-25
34765,1,8,OUT,17,2025-04-19
34766,4,25,RETURN,40,2025-06-16
34767,3,93,IN,11,2025-04-18
34768,5,73,OUT,3,2025-05-11
34769,2,90,RETURN,7,2025-06-25
34770,1,74,OUT,94,2025-03-26
34771,1,84,ADJUSTMENT,98,2025-02-08
34772,1,63,OUT,19,2025-06-06
34773,2,66,OUT,62,2025-03-01
34774,5,48,RETURN,69,2025-03-17
34775,1,46,OUT,53,2025-05-09
34776,4,25,ADJUSTMENT,93,2025-06-06
34777,3,1,OUT,71,2025-04-18
34778,3,18,OUT,41,2025-02-28
34779,4,53,ADJUSTMENT,61,2025-03-25
34780,1,69,OUT,100,2025-03-04
34781,1,36,OUT,19,2025-03-11
34782,2,15,OUT,92,2025-05-24
34783,4,60,OUT,46,2025-02-03
34784,3,100,OUT,73,2025-05-10
34785,1,1,IN,26,2025-06-14
34786,5,82,OUT,31,2025-02-07
34787,3,7,RETURN,94,2025-05-02
34788,2,47,OUT,21,2025-04-12
34789,5,92,IN,53,2025-01-05
34790,4,9,OUT,51,2025-06-06
34791,2,7,OUT,40,2025-03-26
34792,1,24,OUT,85,2025-04-26
34793,5,55,IN,26,2025-06-26
34794,2,55,OUT,85,2025-03-27
34795,4,50,OUT,32,2025-06-15
34796,5,20,IN,85,2025-05-26
34797,1,51,OUT,61,2025-04-19
34798,1,15,OUT,48,2025-05-30
34799,5,64,RETURN,37,2025-05-11
34800,2,14,OUT,34,2025-06-29
34801,2,56,ADJUSTMENT,87,2025-05-12
34802,1,43,IN,72,2025-01-31
34803,2,2,IN,44,2025-04-13
34804,5,68,OUT,47,2025-05-08
34805,1,67,RETURN,30,2025-04-24
34806,2,24,RETURN,2,2025-06-14
34807,5,5,IN,1,2025-01-30
34808,4,41,IN,88,2025-05-13
34809,2,68,OUT,67,2025-01-22
34810,4,73,OUT,66,2025-06-22
34811,4,2,OUT,59,2025-06-13
34812,3,8,OUT,22,2025-02-22
34813,5,36,OUT,94,2025-03-07
34814,1,93,OUT,98,2025-04-22
34815,1,76,IN,16,2025-05-25
34816,4,84,OUT,44,2025-05-04
34817,5,84,OUT,53,2025-05-05
34818,5,17,RETURN,58,2025-02-04
34819,3,53,OUT,97,2025-06-27
34820,2,53,OUT,16,2025-05-15
34821,4,22,IN,39,2025-04-09
34822,3,80,OUT,77,2025-04-20
34823,5,4,IN,50,2025-03-18
34824,1,51,OUT,89,2025-02-26
34825,1,13,ADJUSTMENT,55,2025-03-25
34826,4,84,IN,68,2025-06-10
34827,3,38,ADJUSTMENT,80,2025-02-08
34828,2,7,OUT,74,2025-04-17
34829,4,96,RETURN,39,2025-01-08
34830,5,57,OUT,16,2025-02-21
34831,3,17,OUT,30,2025-02-25
34832,4,27,IN,73,2025-03-10
34833,2,23,OUT,50,2025-02-03
34834,5,60,RETURN,69,2025-02-04
34835,4,37,RETURN,93,2025-03-19
34836,2,83,OUT,57,2025-02-08
34837,2,13,OUT,42,2025-02-12
34838,2,32,OUT,15,2025-04-20
34839,3,85,ADJUSTMENT,85,2025-05-28
34840,3,98,OUT,26,2025-06-02
34841,2,11,OUT,40,2025-02-10
34842,3,71,RETURN,68,2025-06-12
34843,3,61,OUT,91,2025-06-10
34844,5,97,OUT,28,2025-01-30
34845,2,68,RETURN,97,2025-05-09
34846,3,60,OUT,1,2025-01-14
34847,4,28,OUT,25,2025-02-10
34848,3,72,OUT,61,2025-01-25
34849,5,38,RETURN,33,2025-06-13
34850,1,98,OUT,96,2025-05-15
34851,1,24,IN,52,2025-01-24
34852,1,85,OUT,2,2025-06-23
34853,4,45,IN,46,2025-02-04
34854,2,15,IN,15,2025-05-06
34855,2,6,IN,18,2025-05-16
34856,2,53,OUT,39,2025-06-15
34857,5,83,OUT,57,2025-05-30
34858,2,53,OUT,95,2025-03-24
34859,5,7,OUT,25,2025-05-12
34860,2,37,IN,45,2025-02-12
34861,2,66,OUT,9,2025-01-15
34862,5,100,OUT,70,2025-02-01
34863,1,93,OUT,98,2025-05-26
34864,3,63,OUT,27,2025-04-22
34865,2,39,OUT,62,2025-01-06
34866,5,41,OUT,23,2025-05-12
34867,5,58,IN,90,2025-05-23
34868,4,17,OUT,41,2025-03-07
34869,2,49,OUT,25,2025-02-26
34870,3,30,ADJUSTMENT,81,2025-01-30
34871,2,66,IN,91,2025-03-29
34872,3,62,IN,58,2025-03-28
34873,2,1,IN,76,2025-01-04
34874,5,66,OUT,16,2025-03-05
34875,1,42,OUT,15,2025-06-14
34876,3,70,OUT,59,2025-01-28
34877,4,9,ADJUSTMENT,27,2025-04-18
34878,5,21,ADJUSTMENT,2,2025-02-25
34879,5,56,OUT,26,2025-03-20
34880,3,31,OUT,16,2025-04-18
34881,2,24,OUT,9,2025-06-09
34882,1,22,RETURN,42,2025-05-20
34883,5,18,OUT,21,2025-05-16
34884,5,58,OUT,43,2025-03-26
34885,3,31,OUT,53,2025-05-15
34886,2,51,OUT,88,2025-05-08
34887,4,99,ADJUSTMENT,91,2025-05-25
34888,2,88,OUT,12,2025-05-08
34889,5,36,RETURN,69,2025-04-20
34890,2,86,OUT,33,2025-05-19
34891,1,88,OUT,14,2025-03-18
34892,5,61,OUT,79,2025-01-31
34893,3,32,OUT,85,2025-02-13
34894,2,30,OUT,90,2025-05-24
34895,5,73,IN,6,2025-06-29
34896,1,6,IN,41,2025-03-26
34897,2,57,OUT,14,2025-06-04
34898,3,60,OUT,14,2025-04-08
34899,1,2,IN,33,2025-01-04
34900,1,64,IN,79,2025-01-10
34901,2,19,OUT,73,2025-01-01
34902,2,89,RETURN,11,2025-04-27
34903,1,93,OUT,91,2025-06-14
34904,2,85,OUT,9,2025-04-09
34905,5,48,RETURN,67,2025-03-28
34906,2,81,OUT,93,2025-01-06
34907,3,40,OUT,7,2025-05-18
34908,3,12,OUT,93,2025-01-20
34909,5,4,OUT,63,2025-05-24
34910,3,65,ADJUSTMENT,98,2025-04-15
34911,3,81,IN,13,2025-06-22
34912,3,80,OUT,13,2025-06-18
34913,5,95,OUT,53,2025-06-15
34914,1,32,OUT,22,2025-06-10
34915,5,90,OUT,77,2025-06-18
34916,4,61,IN,35,2025-01-05
34917,1,1,OUT,32,2025-04-17
34918,3,95,RETURN,28,2025-03-28
34919,4,59,OUT,20,2025-06-25
34920,3,90,OUT,11,2025-02-15
34921,4,2,IN,4,2025-03-08
34922,5,7,OUT,71,2025-04-17
34923,4,60,OUT,18,2025-06-28
34924,5,88,OUT,21,2025-05-25
34925,4,60,OUT,72,2025-02-04
34926,3,34,OUT,9,2025-03-17
34927,2,38,OUT,69,2025-05-04
34928,3,20,IN,59,2025-06-11
34929,2,98,IN,7,2025-02-16
34930,1,43,OUT,35,2025-04-30
34931,2,48,OUT,75,2025-02-14
34932,1,25,IN,81,2025-03-05
34933,5,54,OUT,31,2025-02-21
34934,3,91,OUT,32,2025-04-19
34935,2,55,OUT,73,2025-05-28
34936,4,49,IN,34,2025-06-07
34937,2,32,RETURN,24,2025-03-31
34938,5,92,OUT,11,2025-01-18
34939,5,32,OUT,4,2025-06-22
34940,5,71,OUT,8,2025-04-17
34941,1,77,RETURN,93,2025-01-23
34942,2,100,OUT,24,2025-06-14
34943,1,88,IN,100,2025-05-26
34944,4,3,IN,39,2025-01-03
34945,1,28,OUT,79,2025-02-23
34946,4,47,OUT,47,2025-03-18
34947,1,49,OUT,35,2025-03-11
34948,1,88,OUT,53,2025-01-24
34949,3,48,OUT,46,2025-03-02
34950,5,4,IN,64,2025-01-22
34951,5,45,IN,76,2025-05-13
34952,1,6,IN,6,2025-04-20
34953,5,60,OUT,24,2025-03-16
34954,3,95,OUT,62,2025-04-15
34955,3,50,OUT,56,2025-03-23
34956,2,90,RETURN,11,2025-06-10
34957,3,1,IN,33,2025-05-23
34958,4,24,OUT,43,2025-01-25
34959,3,86,OUT,13,2025-01-08
34960,3,25,OUT,91,2025-02-07
34961,4,90,ADJUSTMENT,44,2025-03-20
34962,5,50,IN,21,2025-04-29
34963,5,98,IN,48,2025-01-19
34964,1,69,OUT,55,2025-06-29
34965,2,24,OUT,19,2025-01-17
34966,5,46,IN,71,2025-01-05
34967,1,27,OUT,84,2025-02-24
34968,4,14,OUT,65,2025-05-24
34969,2,98,OUT,2,2025-05-04
34970,2,93,OUT,43,2025-03-02
34971,5,63,ADJUSTMENT,98,2025-04-27
34972,4,94,RETURN,84,2025-04-30
34973,2,52,IN,98,2025-05-20
34974,1,58,IN,35,2025-02-13
34975,3,98,IN,19,2025-02-01
34976,4,96,ADJUSTMENT,43,2025-01-18
34977,5,52,IN,29,2025-03-21
34978,4,15,IN,49,2025-02-22
34979,5,33,RETURN,23,2025-05-18
34980,1,84,IN,64,2025-03-04
34981,5,95,OUT,67,2025-06-15
34982,5,85,OUT,89,2025-05-12
34983,4,30,OUT,23,2025-05-14
34984,5,59,OUT,66,2025-05-05
34985,5,46,OUT,47,2025-06-02
34986,1,12,IN,63,2025-06-21
34987,2,95,IN,95,2025-01-10
34988,2,62,IN,46,2025-06-13
34989,2,58,OUT,42,2025-05-15
34990,5,53,IN,79,2025-01-18
34991,1,34,OUT,67,2025-03-16
34992,4,17,OUT,83,2025-06-05
34993,5,87,IN,64,2025-04-26
34994,5,14,IN,73,2025-05-20
34995,3,19,IN,73,2025-05-02
34996,3,48,OUT,78,2025-02-20
34997,4,40,OUT,59,2025-05-03
34998,4,64,OUT,35,2025-01-22
34999,3,30,IN,77,2025-05-06
35000,2,98,OUT,85,2025-06-06
35001,1,67,OUT,49,2025-05-06
35002,1,10,IN,33,2025-05-31
35003,3,60,IN,20,2025-05-16
35004,1,48,OUT,21,2025-05-20
35005,2,49,OUT,35,2025-03-11
35006,5,44,IN,6,2025-06-23
35007,1,69,OUT,36,2025-03-19
35008,2,12,OUT,24,2025-03-01
35009,3,51,OUT,5,2025-02-09
35010,5,98,OUT,4,2025-06-28
35011,4,17,ADJUSTMENT,34,2025-03-26
35012,5,63,IN,71,2025-04-08
35013,5,25,IN,58,2025-01-27
35014,3,97,OUT,37,2025-04-01
35015,1,20,OUT,30,2025-01-17
35016,3,19,OUT,4,2025-03-13
35017,1,5,IN,9,2025-01-02
35018,3,55,OUT,23,2025-03-20
35019,3,72,OUT,57,2025-01-30
35020,4,62,IN,99,2025-02-13
35021,1,50,OUT,31,2025-02-02
35022,2,84,OUT,83,2025-04-30
35023,2,71,IN,5,2025-03-25
35024,4,59,OUT,69,2025-06-28
35025,5,45,OUT,49,2025-03-12
35026,1,58,IN,51,2025-04-21
35027,3,42,OUT,35,2025-02-13
35028,5,80,OUT,46,2025-05-02
35029,5,12,IN,91,2025-05-23
35030,4,35,OUT,91,2025-04-15
35031,2,53,OUT,1,2025-01-17
35032,3,20,OUT,1,2025-06-21
35033,2,78,IN,88,2025-04-18
35034,1,51,IN,40,2025-01-08
35035,1,58,IN,13,2025-06-06
35036,2,78,OUT,35,2025-05-16
35037,5,96,OUT,80,2025-01-28
35038,5,58,OUT,82,2025-04-15
35039,4,35,OUT,80,2025-02-19
35040,4,81,OUT,11,2025-03-22
35041,1,30,IN,65,2025-04-12
35042,2,94,IN,40,2025-06-05
35043,4,13,OUT,27,2025-06-11
35044,5,66,OUT,80,2025-04-05
35045,4,60,OUT,6,2025-02-09
35046,4,12,OUT,64,2025-06-13
35047,2,25,OUT,9,2025-06-14
35048,1,42,OUT,46,2025-04-01
35049,5,97,RETURN,79,2025-03-13
35050,2,90,RETURN,69,2025-01-07
35051,5,45,OUT,13,2025-03-06
35052,5,88,ADJUSTMENT,27,2025-04-16
35053,4,81,IN,14,2025-01-28
35054,1,19,IN,56,2025-05-28
35055,3,99,IN,88,2025-01-07
35056,1,46,OUT,35,2025-02-08
35057,3,8,OUT,16,2025-04-02
35058,2,100,RETURN,56,2025-06-27
35059,4,42,RETURN,39,2025-01-09
35060,5,100,OUT,5,2025-06-26
35061,5,97,OUT,57,2025-04-08
35062,4,19,OUT,55,2025-02-14
35063,4,79,OUT,26,2025-02-22
35064,5,21,RETURN,83,2025-04-01
35065,5,47,IN,49,2025-04-26
35066,4,51,OUT,4,2025-03-02
35067,1,4,OUT,14,2025-06-24
35068,1,80,OUT,65,2025-04-18
35069,5,9,OUT,69,2025-04-20
35070,2,49,RETURN,66,2025-02-05
35071,1,5,IN,22,2025-05-15
35072,1,70,IN,35,2025-03-23
35073,4,63,RETURN,88,2025-03-04
35074,2,23,OUT,11,2025-04-09
35075,4,70,OUT,81,2025-03-21
35076,1,47,OUT,79,2025-02-04
35077,4,78,IN,34,2025-03-16
35078,2,18,OUT,31,2025-03-13
35079,3,1,IN,85,2025-05-25
35080,3,52,RETURN,93,2025-05-17
35081,5,100,IN,26,2025-05-13
35082,1,65,OUT,99,2025-04-25
35083,5,81,OUT,75,2025-04-06
35084,4,88,OUT,17,2025-01-11
35085,2,55,OUT,67,2025-05-14
35086,4,1,IN,25,2025-03-29
35087,3,7,OUT,70,2025-03-14
35088,1,93,RETURN,44,2025-02-16
35089,2,51,RETURN,78,2025-05-31
35090,2,28,OUT,9,2025-05-09
35091,5,15,OUT,78,2025-01-07
35092,5,2,IN,81,2025-02-03
35093,3,39,RETURN,52,2025-06-30
35094,4,68,OUT,75,2025-02-18
35095,2,40,OUT,42,2025-04-02
35096,4,33,OUT,81,2025-04-21
35097,5,87,OUT,20,2025-03-28
35098,5,78,IN,2,2025-04-22
35099,5,81,IN,23,2025-06-25
35100,2,38,OUT,24,2025-06-23
35101,1,75,IN,33,2025-05-19
35102,5,68,OUT,100,2025-02-25
35103,5,40,OUT,24,2025-04-18
35104,4,59,OUT,58,2025-04-19
35105,5,52,OUT,63,2025-03-04
35106,2,1,OUT,40,2025-02-08
35107,2,87,OUT,84,2025-03-12
35108,2,94,IN,84,2025-04-28
35109,5,37,OUT,53,2025-02-25
35110,1,5,OUT,91,2025-04-22
35111,4,77,OUT,27,2025-05-07
35112,5,55,ADJUSTMENT,99,2025-03-02
35113,5,75,IN,90,2025-03-21
35114,2,87,RETURN,10,2025-03-06
35115,5,45,OUT,84,2025-02-17
35116,1,65,OUT,55,2025-03-16
35117,3,96,IN,1,2025-06-27
35118,2,65,IN,32,2025-01-09
35119,2,24,RETURN,38,2025-06-19
35120,3,26,IN,66,2025-03-08
35121,4,34,IN,14,2025-03-26
35122,4,41,OUT,35,2025-04-03
35123,2,6,OUT,14,2025-02-20
35124,5,94,IN,17,2025-03-05
35125,1,59,OUT,36,2025-04-27
35126,1,6,RETURN,61,2025-06-27
35127,2,32,OUT,14,2025-01-25
35128,5,88,OUT,81,2025-05-30
35129,3,79,IN,95,2025-05-08
35130,2,87,OUT,84,2025-03-05
35131,1,1,OUT,76,2025-06-21
35132,5,49,OUT,79,2025-01-19
35133,4,15,OUT,86,2025-03-28
35134,2,23,OUT,82,2025-04-19
35135,3,15,IN,98,2025-02-20
35136,5,55,OUT,7,2025-01-23
35137,2,80,IN,74,2025-05-22
35138,4,28,RETURN,62,2025-03-30
35139,2,36,IN,78,2025-06-22
35140,1,82,OUT,67,2025-03-10
35141,3,52,ADJUSTMENT,28,2025-03-26
35142,3,67,IN,91,2025-06-13
35143,2,72,IN,32,2025-02-02
35144,4,3,OUT,90,2025-03-13
35145,4,89,OUT,76,2025-03-07
35146,2,1,IN,97,2025-01-22
35147,5,53,IN,25,2025-01-16
35148,2,37,OUT,85,2025-02-14
35149,1,39,OUT,84,2025-06-28
35150,1,35,IN,50,2025-03-31
35151,1,3,IN,61,2025-03-18
35152,4,26,OUT,18,2025-04-26
35153,5,85,RETURN,31,2025-02-06
35154,4,80,ADJUSTMENT,80,2025-04-11
35155,2,32,IN,49,2025-05-18
35156,2,44,IN,1,2025-03-31
35157,1,45,OUT,15,2025-01-07
35158,3,39,OUT,39,2025-04-20
35159,5,81,OUT,13,2025-05-16
35160,1,57,OUT,7,2025-04-08
35161,5,70,OUT,57,2025-04-19
35162,1,6,IN,17,2025-05-30
35163,2,91,OUT,88,2025-03-19
35164,4,18,OUT,22,2025-05-08
35165,1,100,OUT,56,2025-03-18
35166,4,85,OUT,89,2025-01-31
35167,3,58,IN,71,2025-06-26
35168,4,59,OUT,84,2025-03-17
35169,2,59,IN,91,2025-02-25
35170,5,27,OUT,65,2025-05-06
35171,4,94,OUT,71,2025-03-28
35172,4,40,ADJUSTMENT,8,2025-05-09
35173,4,62,OUT,14,2025-06-12
35174,2,59,IN,75,2025-01-29
35175,1,2,ADJUSTMENT,78,2025-04-06
35176,3,79,OUT,43,2025-03-05
35177,1,26,IN,19,2025-04-12
35178,2,75,OUT,52,2025-05-15
35179,1,49,IN,7,2025-01-06
35180,2,79,OUT,12,2025-02-10
35181,4,76,IN,57,2025-03-30
35182,3,22,OUT,85,2025-05-14
35183,3,91,OUT,19,2025-05-03
35184,4,32,IN,31,2025-04-23
35185,1,36,OUT,45,2025-04-24
35186,5,67,IN,37,2025-01-12
35187,3,65,OUT,80,2025-06-18
35188,1,29,OUT,35,2025-03-29
35189,1,97,OUT,46,2025-06-11
35190,1,3,OUT,2,2025-05-28
35191,1,6,RETURN,32,2025-05-15
35192,3,100,IN,11,2025-06-15
35193,3,1,OUT,61,2025-04-16
35194,3,86,OUT,62,2025-04-27
35195,5,74,OUT,56,2025-01-09
35196,2,93,OUT,60,2025-03-17
35197,5,49,OUT,44,2025-06-08
35198,5,89,OUT,6,2025-03-19
35199,5,90,OUT,7,2025-04-24
35200,1,38,IN,92,2025-06-18
35201,2,2,IN,71,2025-04-23
35202,3,83,OUT,30,2025-01-16
35203,5,44,OUT,28,2025-03-13
35204,4,9,IN,87,2025-06-25
35205,5,83,OUT,45,2025-02-18
35206,5,88,OUT,100,2025-04-01
35207,2,95,OUT,87,2025-05-04
35208,1,71,OUT,60,2025-06-16
35209,2,3,IN,57,2025-04-23
35210,2,4,OUT,25,2025-03-15
35211,1,52,OUT,70,2025-03-09
35212,3,8,RETURN,59,2025-01-22
35213,2,71,OUT,24,2025-06-07
35214,4,10,OUT,7,2025-03-26
35215,5,24,IN,59,2025-05-20
35216,4,91,OUT,50,2025-06-03
35217,2,76,OUT,68,2025-06-17
35218,5,98,OUT,23,2025-06-24
35219,1,26,OUT,19,2025-04-08
35220,5,43,IN,71,2025-02-07
35221,3,32,OUT,95,2025-02-27
35222,1,50,OUT,79,2025-05-18
35223,2,23,IN,66,2025-06-27
35224,4,35,OUT,78,2025-05-30
35225,4,5,OUT,13,2025-04-14
35226,5,29,OUT,1,2025-02-09
35227,4,57,OUT,28,2025-05-18
35228,3,35,OUT,35,2025-05-14
35229,4,31,OUT,45,2025-02-21
35230,2,36,IN,48,2025-05-10
35231,5,59,OUT,61,2025-06-10
35232,3,99,OUT,89,2025-02-28
35233,5,50,OUT,35,2025-05-15
35234,2,40,OUT,98,2025-04-30
35235,1,57,OUT,5,2025-06-29
35236,2,17,IN,61,2025-01-06
35237,1,77,OUT,34,2025-03-03
35238,2,70,OUT,97,2025-05-05
35239,3,70,IN,85,2025-01-13
35240,2,52,IN,44,2025-04-14
35241,1,23,OUT,17,2025-02-19
35242,5,95,OUT,86,2025-04-06
35243,1,88,OUT,16,2025-05-24
35244,5,22,OUT,53,2025-03-27
35245,2,46,OUT,69,2025-02-12
35246,5,57,OUT,35,2025-01-23
35247,2,17,OUT,84,2025-03-14
35248,4,69,OUT,29,2025-01-19
35249,2,23,OUT,100,2025-06-30
35250,5,84,OUT,25,2025-05-12
35251,1,44,OUT,76,2025-03-24
35252,4,22,OUT,41,2025-03-11
35253,1,44,OUT,2,2025-02-05
35254,1,44,OUT,67,2025-04-30
35255,3,28,OUT,50,2025-01-15
35256,3,16,IN,99,2025-03-31
35257,3,43,IN,93,2025-03-03
35258,5,14,OUT,40,2025-06-11
35259,2,94,IN,8,2025-01-11
35260,1,7,RETURN,14,2025-05-13
35261,4,50,OUT,73,2025-03-30
35262,3,68,OUT,21,2025-06-30
35263,3,15,OUT,25,2025-02-20
35264,5,24,RETURN,94,2025-06-11
35265,4,14,OUT,28,2025-03-11
35266,5,76,OUT,15,2025-04-22
35267,3,67,IN,38,2025-06-20
35268,2,55,IN,50,2025-02-20
35269,5,51,OUT,16,2025-01-13
35270,2,97,ADJUSTMENT,1,2025-01-28
