PurchaseOrderItemID,PurchaseOrderID,ProductID,Quantity,UnitCost
3057,103248,15,144,563.65
3058,103248,87,86,275.47
3059,103249,71,31,4.28
3060,103250,3,200,950.61
3061,103250,19,32,1037.42
3062,103250,1,132,172.86
3063,103251,28,47,818.18
3064,103254,28,149,818.18
3065,103256,95,181,4.25
3066,103257,32,112,65.53
3067,103259,6,133,435.29
3068,103260,72,185,65.67
3069,103260,36,113,145.13
3070,103260,80,105,55.19
3071,103261,53,71,309.07
3072,103266,53,21,309.07
3073,103267,95,107,4.25
3074,103268,86,41,17.77
3075,103268,16,88,9.18
3076,103269,67,112,362.92
3077,103270,83,129,893.29
3078,103270,52,125,162.1
3079,103270,93,124,899.74
3080,103270,61,137,751.55
3081,103270,43,152,767.23
3082,103270,60,194,191.4
3083,103271,54,133,417.71
3084,103272,95,152,4.25
3085,103275,10,106,722.19
3086,103277,91,62,1.8
3087,103278,20,29,69.94
3088,103278,45,189,94.49
3089,103279,76,181,110.17
3090,103281,53,122,309.07
3091,103282,46,108,839.98
3092,103282,39,22,712.6
3093,103282,17,91,345.78
3094,103284,49,134,37.47
3095,103284,20,184,69.94
3096,103284,45,72,94.49
3097,103285,9,186,124.95
3098,103287,92,97,378.88
3099,103288,96,157,14.21
3100,103291,45,153,94.49
3101,103291,20,158,69.94
3102,103292,28,43,818.18
3103,103293,81,25,73.16
3104,103293,33,27,91.48
3105,103298,13,97,16.32
3106,103299,40,86,148.0
3107,103299,78,180,741.5
3108,103299,8,149,127.97
3109,103299,18,110,1077.07
3110,103299,87,51,275.47
3111,103299,15,32,563.65
3112,103302,69,96,533.71
3113,103303,13,106,16.32
3114,103304,42,109,162.68
3115,103305,71,190,4.28
3116,103307,27,153,142.09
3117,103310,25,103,28.08
3118,103311,79,136,106.52
3119,103311,11,45,396.45
3120,103311,29,57,129.9
3121,103313,73,53,663.29
3122,103313,99,141,826.58
3123,103313,2,74,591.86
3124,103313,88,134,342.14
3125,103313,68,39,613.29
3126,103313,14,114,94.42
3127,103314,27,87,142.09
3128,103316,28,132,818.18
3129,103318,56,61,68.78
3130,103321,71,144,4.28
3131,103323,97,200,23.16
3132,103324,28,136,818.18
3133,103327,25,60,28.08
3134,103328,37,174,332.67
3135,103331,17,114,345.78
3136,103331,46,166,839.98
3137,103332,92,153,378.88
3138,103333,64,115,142.05
3139,103336,24,144,633.85
3140,103336,77,27,583.89
3141,103336,23,56,692.76
3142,103340,81,32,73.16
3143,103341,27,75,142.09
3144,103342,95,20,4.25
3145,103344,77,109,583.89
3146,103349,41,126,2.47
3147,103351,53,164,309.07
3148,103352,29,141,129.9
3149,103352,79,175,106.52
3150,103354,95,149,4.25
3151,103355,91,190,1.8
3152,103356,63,103,4.77
3153,103358,91,119,1.8
3154,103360,54,106,417.71
3155,103361,13,91,16.32
3156,103362,63,26,4.77
3157,103363,31,184,59.29
3158,103364,33,178,91.48
3159,103365,63,141,4.77
3160,103367,33,188,91.48
3161,103368,15,200,563.65
3162,103368,8,168,127.97
3163,103368,18,133,1077.07
3164,103368,78,41,741.5
3165,103368,40,156,148.0
3166,103369,35,170,305.47
3167,103371,71,25,4.28
3168,103372,82,126,6.07
3169,103372,16,26,9.18
3170,103374,92,85,378.88
3171,103375,5,45,850.25
3172,103376,89,56,96.85
3173,103377,74,42,6.44
3174,103380,82,124,6.07
3175,103381,15,96,563.65
3176,103381,8,119,127.97
3177,103381,18,45,1077.07
3178,103381,78,101,741.5
3179,103381,40,56,148.0
3180,103381,87,125,275.47
3181,103383,25,116,28.08
3182,103385,96,71,14.21
3183,103386,91,146,1.8
3184,103387,56,88,68.78
3185,103390,24,138,633.85
3186,103392,6,143,435.29
3187,103393,22,182,1.94
3188,103394,44,88,133.2
3189,103395,100,162,284.53
3190,103397,15,56,563.65
3191,103397,18,115,1077.07
3192,103397,40,158,148.0
3193,103397,87,63,275.47
3194,103397,8,82,127.97
3195,103397,78,157,741.5
3196,103398,67,30,362.92
3197,103400,58,178,157.66
3198,103402,23,143,692.76
3199,103402,10,89,722.19
3200,103402,51,173,507.44
3201,103403,96,109,14.21
3202,103404,28,31,818.18
3203,103405,54,96,417.71
3204,103406,72,198,65.67
3205,103407,63,162,4.77
3206,103412,35,73,305.47
3207,103414,74,135,6.44
3208,103414,41,89,2.47
3209,103415,54,107,417.71
3210,103418,30,173,772.01
3211,103421,53,197,309.07
3212,103422,64,175,142.05
3213,103423,41,192,2.47
3214,103423,74,64,6.44
3215,103424,63,120,4.77
3216,103426,32,157,65.53
3217,103427,47,192,45.79
3218,103428,72,116,65.67
3219,103430,27,65,142.09
3220,103431,42,138,162.68
3221,103432,28,133,818.18
3222,103436,98,25,2.34
3223,103439,74,43,6.44
3224,103439,41,177,2.47
3225,103441,72,146,65.67
3226,103441,36,112,145.13
3227,103441,80,29,55.19
3228,103444,6,200,435.29
3229,103446,80,70,55.19
3230,103446,36,183,145.13
3231,103446,72,121,65.67
3232,103447,29,165,129.9
3233,103448,76,161,110.17
3234,103449,99,192,826.58
3235,103449,88,194,342.14
3236,103450,46,170,839.98
3237,103450,17,52,345.78
3238,103450,39,36,712.6
3239,103451,63,165,4.77
3240,103453,98,69,2.34
3241,103454,12,20,518.6
3242,103454,30,129,772.01
3243,103454,65,184,519.68
3244,103456,6,130,435.29
3245,103457,22,51,1.94
3246,103459,84,32,867.74
3247,103459,50,91,397.54
3248,103459,5,127,850.25
3249,103459,62,156,291.34
3250,103460,89,120,96.85
3251,103460,59,69,65.02
3252,103462,98,166,2.34
3253,103464,80,77,55.19
3254,103466,95,83,4.25
3255,103471,23,99,692.76
3256,103471,24,36,633.85
3257,103473,35,142,305.47
3258,103475,12,84,518.6
3259,103475,30,83,772.01
3260,103478,48,81,299.24
3261,103479,92,105,378.88
3262,103483,54,173,417.71
3263,103487,41,168,2.47
3264,103487,74,51,6.44
3265,103488,6,28,435.29
3266,103489,91,197,1.8
3267,103490,15,35,563.65
3268,103491,7,176,148.67
3269,103491,48,180,299.24
3270,103492,8,33,127.97
3271,103492,87,95,275.47
3272,103492,78,117,741.5
3273,103492,18,122,1077.07
3274,103493,56,79,68.78
3275,103494,44,118,133.2
3276,103496,72,106,65.67
3277,103496,36,186,145.13
3278,103497,17,170,345.78
3279,103497,39,69,712.6
3280,103497,46,47,839.98
3281,103498,96,172,14.21
3282,103499,75,69,789.26
3283,103501,96,110,14.21
3284,103502,73,82,663.29
3285,103502,88,55,342.14
3286,103502,99,31,826.58
3287,103502,2,35,591.86
3288,103503,98,169,2.34
3289,103505,34,99,52.86
3290,103506,27,140,142.09
3291,103509,62,22,291.34
3292,103509,50,152,397.54
3293,103509,84,170,867.74
3294,103514,9,80,124.95
3295,103519,28,108,818.18
3296,103522,98,183,2.34
3297,103523,28,107,818.18
3298,103525,84,197,867.74
3299,103525,62,139,291.34
3300,103526,71,177,4.28
3301,103528,94,61,54.12
3302,103528,32,46,65.53
3303,103530,2,183,591.86
3304,103530,73,77,663.29
3305,103530,14,197,94.42
3306,103530,99,78,826.58
3307,103531,67,81,362.92
3308,103534,56,116,68.78
3309,103537,94,67,54.12
3310,103541,25,22,28.08
3311,103544,74,27,6.44
3312,103545,3,94,950.61
3313,103546,44,181,133.2
3314,103547,76,27,110.17
3315,103548,14,64,94.42
3316,103548,68,76,613.29
3317,103549,6,106,435.29
3318,103550,17,25,345.78
3319,103550,46,65,839.98
3320,103550,39,87,712.6
3321,103551,41,193,2.47
3322,103553,73,106,663.29
3323,103553,2,73,591.86
3324,103554,64,81,142.05
3325,103555,44,189,133.2
3326,103556,49,179,37.47
3327,103559,34,50,52.86
3328,103561,95,68,4.25
3329,103565,25,197,28.08
3330,103566,22,173,1.94
3331,103567,46,31,839.98
3332,103567,17,177,345.78
3333,103568,63,58,4.77
3334,103570,50,52,397.54
3335,103570,5,150,850.25
3336,103570,84,169,867.74
3337,103572,20,140,69.94
3338,103572,49,189,37.47
3339,103573,96,150,14.21
3340,103575,80,147,55.19
3341,103575,72,152,65.67
3342,103577,13,102,16.32
3343,103578,100,146,284.53
3344,103580,38,73,934.95
3345,103580,69,76,533.71
3346,103580,26,71,783.71
3347,103580,21,135,170.97
3348,103581,95,75,4.25
3349,103582,67,116,362.92
3350,103585,16,160,9.18
3351,103585,82,41,6.07
3352,103585,86,54,17.77
3353,103586,92,133,378.88
3354,103588,91,169,1.8
3355,103589,98,151,2.34
3356,103590,42,135,162.68
3357,103592,84,101,867.74
3358,103592,50,89,397.54
3359,103592,62,117,291.34
3360,103592,5,26,850.25
3361,103595,73,87,663.29
3362,103595,14,185,94.42
3363,103597,90,41,2.91
3364,103600,98,90,2.34
3365,103601,92,50,378.88
3366,103603,38,29,934.95
3367,103604,100,70,284.53
3368,103606,53,97,309.07
3369,103607,50,159,397.54
3370,103607,62,86,291.34
3371,103607,5,22,850.25
3372,103608,35,108,305.47
3373,103617,29,140,129.9
3374,103617,11,187,396.45
3375,103618,71,78,4.28
3376,103620,33,141,91.48
3377,103621,35,138,305.47
3378,103622,28,100,818.18
3379,103623,35,198,305.47
3380,103624,41,135,2.47
3381,103624,74,162,6.44
3382,103625,100,55,284.53
3383,103627,16,147,9.18
3384,103627,82,188,6.07
3385,103627,86,110,17.77
3386,103628,27,127,142.09
3387,103629,51,165,507.44
3388,103629,24,28,633.85
3389,103629,23,55,692.76
3390,103629,10,59,722.19
3391,103630,78,117,741.5
3392,103630,87,72,275.47
3393,103630,40,120,148.0
3394,103631,91,68,1.8
3395,103633,27,104,142.09
3396,103635,40,192,148.0
3397,103635,18,161,1077.07
3398,103635,8,65,127.97
3399,103635,87,28,275.47
3400,103635,78,196,741.5
3401,103640,37,67,332.67
3402,103641,1,92,172.86
3403,103641,3,72,950.61
3404,103642,56,188,68.78
3405,103645,2,63,591.86
3406,103645,73,103,663.29
3407,103645,99,125,826.58
3408,103645,14,120,94.42
3409,103645,88,60,342.14
3410,103647,14,157,94.42
3411,103649,9,37,124.95
3412,103651,26,130,783.71
3413,103651,21,190,170.97
3414,103651,38,141,934.95
3415,103651,69,60,533.71
3416,103654,31,148,59.29
3417,103658,71,71,4.28
3418,103662,12,134,518.6
3419,103664,84,174,867.74
3420,103666,62,145,291.34
3421,103666,84,137,867.74
3422,103667,86,43,17.77
3423,103667,16,93,9.18
3424,103669,98,199,2.34
3425,103670,89,126,96.85
3426,103670,59,83,65.02
3427,103671,81,137,73.16
3428,103672,13,198,16.32
3429,103673,85,198,297.07
3430,103674,44,60,133.2
3431,103679,91,190,1.8
3432,103680,87,75,275.47
3433,103682,29,114,129.9
3434,103682,11,39,396.45
3435,103684,74,124,6.44
3436,103685,12,73,518.6
3437,103685,30,149,772.01
3438,103687,89,26,96.85
3439,103689,35,117,305.47
3440,103691,28,69,818.18
3441,103693,44,22,133.2
3442,103694,44,54,133.2
3443,103695,89,138,96.85
3444,103695,59,37,65.02
3445,103696,34,132,52.86
3446,103698,35,91,305.47
3447,103700,97,24,23.16
3448,103705,34,95,52.86
3449,103708,74,63,6.44
3450,103709,27,193,142.09
3451,103710,90,132,2.91
3452,103712,23,28,692.76
3453,103712,77,192,583.89
3454,103712,24,156,633.85
3455,103713,51,182,507.44
3456,103713,10,153,722.19
3457,103714,28,196,818.18
3458,103715,29,173,129.9
3459,103715,11,21,396.45
3460,103717,73,71,663.29
3461,103718,100,81,284.53
3462,103722,95,24,4.25
3463,103723,21,194,170.97
3464,103723,69,191,533.71
3465,103723,26,36,783.71
3466,103723,38,76,934.95
3467,103724,47,62,45.79
3468,103728,91,151,1.8
3469,103729,63,102,4.77
3470,103731,63,158,4.77
3471,103735,95,50,4.25
3472,103737,14,111,94.42
3473,103737,2,102,591.86
3474,103738,5,187,850.25
3475,103738,50,100,397.54
3476,103740,85,74,297.07
3477,103742,9,36,124.95
3478,103743,25,31,28.08
3479,103744,28,125,818.18
3480,103746,46,46,839.98
3481,103746,39,157,712.6
3482,103750,17,173,345.78
3483,103750,39,103,712.6
3484,103750,46,181,839.98
3485,103752,100,105,284.53
3486,103754,63,190,4.77
3487,103757,41,24,2.47
3488,103757,74,175,6.44
3489,103758,81,148,73.16
3490,103758,33,170,91.48
3491,103759,71,25,4.28
3492,103762,16,129,9.18
3493,103762,82,82,6.07
3494,103762,86,178,17.77
3495,103763,91,55,1.8
3496,103764,54,95,417.71
3497,103765,98,116,2.34
3498,103766,79,29,106.52
3499,103768,67,104,362.92
3500,103772,56,101,68.78
3501,103774,22,185,1.94
3502,103777,9,78,124.95
3503,103778,90,82,2.91
3504,103780,97,190,23.16
3505,103783,49,198,37.47
3506,103784,35,153,305.47
3507,103787,42,133,162.68
3508,103788,6,145,435.29
3509,103791,15,33,563.65
3510,103792,71,52,4.28
3511,103793,25,171,28.08
3512,103794,44,149,133.2
3513,103795,25,139,28.08
3514,103796,27,70,142.09
3515,103800,27,65,142.09
3516,103801,14,182,94.42
3517,103801,68,71,613.29
3518,103801,88,89,342.14
3519,103801,73,143,663.29
3520,103801,99,40,826.58
3521,103802,81,62,73.16
3522,103802,33,140,91.48
3523,103803,53,149,309.07
3524,103804,95,143,4.25
3525,103807,51,129,507.44
3526,103809,82,172,6.07
3527,103810,64,85,142.05
3528,103812,44,98,133.2
3529,103817,37,116,332.67
3530,103818,96,105,14.21
3531,103819,46,140,839.98
3532,103820,7,68,148.67
3533,103821,8,148,127.97
3534,103823,92,123,378.88
3535,103824,73,98,663.29
3536,103824,68,184,613.29
3537,103824,99,170,826.58
3538,103824,14,38,94.42
3539,103825,17,118,345.78
3540,103825,46,164,839.98
3541,103831,11,131,396.45
3542,103832,19,182,1037.42
3543,103832,85,196,297.07
3544,103832,3,114,950.61
3545,103833,98,128,2.34
3546,103834,31,142,59.29
3547,103835,47,181,45.79
3548,103838,47,86,45.79
3549,103839,6,85,435.29
3550,103842,31,23,59.29
3551,103844,9,184,124.95
3552,103845,29,152,129.9
3553,103845,79,68,106.52
3554,103845,11,128,396.45
3555,103846,34,84,52.86
3556,103847,90,170,2.91
3557,103848,83,47,893.29
3558,103848,61,182,751.55
3559,103848,43,166,767.23
3560,103850,96,88,14.21
3561,103851,63,198,4.77
3562,103852,35,63,305.47
3563,103853,27,44,142.09
3564,103854,56,154,68.78
3565,103856,54,130,417.71
3566,103857,92,115,378.88
3567,103859,67,70,362.92
3568,103860,26,165,783.71
3569,103860,38,74,934.95
3570,103860,21,67,170.97
3571,103860,69,71,533.71
3572,103861,34,69,52.86
3573,103862,44,132,133.2
3574,103865,50,40,397.54
3575,103866,56,116,68.78
3576,103867,67,36,362.92
3577,103868,8,142,127.97
3578,103868,78,144,741.5
3579,103868,15,192,563.65
3580,103873,47,35,45.79
3581,103877,7,44,148.67
3582,103877,70,74,867.81
3583,103880,4,141,564.42
3584,103880,58,106,157.66
3585,103880,57,174,484.53
3586,103880,55,129,908.54
3587,103880,75,106,789.26
3588,103881,89,81,96.85
3589,103881,59,112,65.02
3590,103882,98,176,2.34
3591,103883,19,104,1037.42
3592,103884,36,136,145.13
3593,103886,34,26,52.86
3594,103888,81,199,73.16
3595,103889,19,178,1037.42
3596,103889,3,195,950.61
3597,103891,45,20,94.49
3598,103891,49,183,37.47
3599,103891,20,102,69.94
3600,103892,49,112,37.47
3601,103895,34,193,52.86
3602,103897,59,122,65.02
3603,103897,89,176,96.85
3604,103899,27,129,142.09
3605,103902,6,118,435.29
3606,103903,63,56,4.77
3607,103904,42,147,162.68
3608,103905,91,192,1.8
3609,103906,3,189,950.61
3610,103906,85,158,297.07
3611,103906,1,81,172.86
3612,103906,19,82,1037.42
3613,103909,41,188,2.47
3614,103910,17,27,345.78
3615,103910,46,61,839.98
3616,103910,39,103,712.6
3617,103912,81,85,73.16
3618,103912,33,190,91.48
3619,103913,49,190,37.47
3620,103913,20,54,69.94
3621,103914,5,167,850.25
3622,103914,62,173,291.34
3623,103914,50,36,397.54
3624,103914,84,184,867.74
3625,103918,84,187,867.74
3626,103918,62,184,291.34
3627,103918,50,163,397.54
3628,103920,3,94,950.61
3629,103920,1,42,172.86
3630,103920,85,48,297.07
3631,103920,19,42,1037.42
3632,103922,35,49,305.47
3633,103924,25,100,28.08
3634,103927,46,99,839.98
3635,103927,17,35,345.78
3636,103928,97,128,23.16
3637,103930,67,193,362.92
3638,103931,75,47,789.26
3639,103931,55,121,908.54
3640,103932,64,100,142.05
3641,103934,27,76,142.09
3642,103935,79,57,106.52
3643,103935,29,173,129.9
3644,103936,56,190,68.78
3645,103940,11,148,396.45
3646,103940,29,196,129.9
3647,103940,79,51,106.52
3648,103941,98,181,2.34
3649,103942,69,200,533.71
3650,103942,26,116,783.71
3651,103943,76,59,110.17
3652,103948,91,199,1.8
3653,103950,92,144,378.88
3654,103952,56,188,68.78
3655,103958,67,160,362.92
3656,103960,74,193,6.44
3657,103960,41,141,2.47
3658,103961,97,120,23.16
3659,103962,91,92,1.8
3660,103963,94,44,54.12
3661,103965,53,168,309.07
3662,103966,42,137,162.68
3663,103967,42,133,162.68
3664,103969,44,57,133.2
3665,103970,71,70,4.28
3666,103972,97,167,23.16
3667,103974,35,116,305.47
3668,103977,71,34,4.28
3669,103978,98,141,2.34
3670,103982,4,151,564.42
3671,103982,75,186,789.26
3672,103985,22,58,1.94
3673,103987,13,28,16.32
3674,103990,34,121,52.86
3675,103991,38,197,934.95
3676,103991,69,191,533.71
3677,103991,21,188,170.97
3678,103991,26,42,783.71
3679,103992,34,90,52.86
3680,103993,35,22,305.47
3681,103996,97,41,23.16
3682,103997,72,184,65.67
3683,103998,66,171,182.1
3684,103998,52,66,162.1
3685,103998,43,118,767.23
3686,103998,61,143,751.55
3687,103998,83,185,893.29
3688,103998,93,199,899.74
3689,103999,6,166,435.29
3690,104000,21,36,170.97
3691,104000,26,157,783.71
3692,104004,73,120,663.29
3693,104004,2,162,591.86
3694,104006,31,152,59.29
3695,104007,31,188,59.29
3696,104011,6,173,435.29
3697,104012,5,134,850.25
3698,104012,62,100,291.34
3699,104013,17,52,345.78
3700,104014,44,42,133.2
3701,104016,68,113,613.29
3702,104016,2,159,591.86
3703,104016,88,63,342.14
3704,104016,73,128,663.29
3705,104016,14,188,94.42
3706,104017,7,96,148.67
3707,104021,44,188,133.2
3708,104023,27,167,142.09
3709,104024,67,153,362.92
3710,104025,27,196,142.09
3711,104026,98,80,2.34
3712,104027,15,56,563.65
3713,104028,9,54,124.95
3714,104029,71,91,4.28
3715,104031,9,39,124.95
3716,104032,95,117,4.25
3717,104033,20,41,69.94
3718,104033,45,85,94.49
3719,104033,49,193,37.47
3720,104034,3,181,950.61
3721,104034,19,88,1037.42
3722,104034,1,182,172.86
3723,104034,85,198,297.07
3724,104036,54,164,417.71
3725,104039,44,59,133.2
3726,104040,69,174,533.71
3727,104040,26,83,783.71
3728,104040,21,39,170.97
3729,104042,63,156,4.77
3730,104043,63,36,4.77
3731,104044,6,112,435.29
3732,104047,81,77,73.16
3733,104047,33,90,91.48
3734,104048,91,116,1.8
3735,104050,40,51,148.0
3736,104050,8,64,127.97
3737,104052,28,44,818.18
3738,104054,42,161,162.68
3739,104055,35,32,305.47
3740,104056,63,119,4.77
3741,104057,44,193,133.2
3742,104058,53,171,309.07
3743,104059,29,22,129.9
3744,104060,54,56,417.71
3745,104061,98,33,2.34
3746,104063,91,193,1.8
3747,104064,85,139,297.07
3748,104064,1,148,172.86
3749,104064,3,93,950.61
3750,104064,19,90,1037.42
3751,104065,22,98,1.94
3752,104069,53,124,309.07
3753,104071,2,81,591.86
3754,104071,99,43,826.58
3755,104071,88,62,342.14
3756,104075,21,93,170.97
3757,104076,45,193,94.49
3758,104076,20,150,69.94
3759,104076,49,54,37.47
3760,104077,45,123,94.49
3761,104077,20,23,69.94
3762,104078,47,128,45.79
3763,104079,33,175,91.48
3764,104079,81,134,73.16
3765,104081,64,64,142.05
3766,104085,63,54,4.77
3767,104086,32,146,65.53
3768,104086,94,117,54.12
3769,104088,13,48,16.32
3770,104090,6,158,435.29
3771,104093,37,96,332.67
3772,104098,48,74,299.24
3773,104098,70,20,867.81
3774,104100,50,178,397.54
3775,104100,84,144,867.74
3776,104100,5,34,850.25
3777,104100,62,111,291.34
3778,104101,47,104,45.79
3779,104102,18,109,1077.07
3780,104102,8,67,127.97
3781,104102,78,122,741.5
3782,104105,31,45,59.29
3783,104106,40,151,148.0
3784,104106,15,59,563.65
3785,104106,8,125,127.97
3786,104106,18,51,1077.07
3787,104108,43,140,767.23
3788,104108,52,121,162.1
3789,104108,60,115,191.4
3790,104108,83,96,893.29
3791,104109,98,66,2.34
3792,104110,13,132,16.32
3793,104111,93,21,899.74
3794,104111,61,111,751.55
3795,104111,52,70,162.1
3796,104111,66,48,182.1
3797,104111,83,68,893.29
3798,104111,60,92,191.4
3799,104112,25,121,28.08
3800,104115,38,142,934.95
3801,104115,21,190,170.97
3802,104115,69,88,533.71
3803,104115,26,50,783.71
3804,104116,82,194,6.07
3805,104116,86,52,17.77
3806,104117,100,148,284.53
3807,104118,96,48,14.21
3808,104121,97,52,23.16
3809,104122,47,148,45.79
3810,104123,9,33,124.95
3811,104130,84,131,867.74
3812,104130,62,142,291.34
3813,104130,5,94,850.25
3814,104132,48,129,299.24
3815,104132,7,83,148.67
3816,104133,41,83,2.47
3817,104136,44,87,133.2
3818,104137,47,70,45.79
3819,104138,100,199,284.53
3820,104139,64,171,142.05
3821,104143,56,50,68.78
3822,104144,39,29,712.6
3823,104145,67,57,362.92
3824,104146,36,43,145.13
3825,104146,80,33,55.19
3826,104147,94,199,54.12
3827,104147,32,182,65.53
3828,104148,47,106,45.79
3829,104149,73,33,663.29
3830,104149,2,97,591.86
3831,104149,99,48,826.58
3832,104149,68,88,613.29
3833,104150,60,83,191.4
3834,104150,93,101,899.74
3835,104150,61,32,751.55
3836,104152,54,20,417.71
3837,104153,47,74,45.79
3838,104157,9,91,124.95
3839,104159,64,67,142.05
3840,104160,74,105,6.44
3841,104160,41,97,2.47
3842,104161,17,191,345.78
3843,104162,54,104,417.71
3844,104163,96,170,14.21
3845,104164,96,186,14.21
3846,104168,52,42,162.1
3847,104168,66,47,182.1
3848,104168,61,53,751.55
3849,104170,27,170,142.09
3850,104171,91,200,1.8
3851,104172,22,39,1.94
3852,104174,67,141,362.92
3853,104175,90,31,2.91
3854,104176,37,127,332.67
3855,104177,70,113,867.81
3856,104177,48,134,299.24
3857,104177,7,181,148.67
3858,104178,37,37,332.67
3859,104179,30,62,772.01
3860,104179,12,173,518.6
3861,104180,34,94,52.86
3862,104183,76,197,110.17
3863,104184,56,146,68.78
3864,104186,79,132,106.52
3865,104186,11,150,396.45
3866,104186,29,118,129.9
3867,104187,31,175,59.29
3868,104189,36,20,145.13
3869,104189,80,60,55.19
3870,104193,35,151,305.47
3871,104194,62,88,291.34
3872,104194,50,161,397.54
3873,104194,5,50,850.25
3874,104194,84,63,867.74
3875,104198,67,156,362.92
3876,104199,64,30,142.05
3877,104200,16,89,9.18
3878,104200,82,33,6.07
3879,104200,86,184,17.77
3880,104206,9,156,124.95
3881,104207,9,186,124.95
3882,104210,65,103,519.68
3883,104210,30,41,772.01
3884,104212,32,176,65.53
3885,104212,94,95,54.12
3886,104213,67,180,362.92
3887,104215,43,157,767.23
3888,104215,60,188,191.4
3889,104215,52,169,162.1
3890,104215,83,47,893.29
3891,104215,93,196,899.74
3892,104215,66,117,182.1
3893,104215,61,187,751.55
3894,104216,93,161,899.74
3895,104216,83,72,893.29
3896,104216,66,133,182.1
3897,104218,91,88,1.8
3898,104221,69,134,533.71
3899,104221,21,79,170.97
3900,104223,28,57,818.18
3901,104224,98,146,2.34
3902,104226,48,67,299.24
3903,104227,92,165,378.88
3904,104229,37,185,332.67
3905,104232,98,99,2.34
3906,104233,98,120,2.34
3907,104234,33,56,91.48
3908,104235,27,82,142.09
3909,104236,49,45,37.47
3910,104236,45,154,94.49
3911,104237,33,174,91.48
3912,104238,82,118,6.07
3913,104239,47,23,45.79
3914,104240,34,83,52.86
3915,104242,82,56,6.07
3916,104244,86,47,17.77
3917,104244,16,158,9.18
3918,104244,82,106,6.07
3919,104245,16,142,9.18
3920,104245,86,164,17.77
3921,104245,82,133,6.07
3922,104246,62,142,291.34
3923,104246,50,59,397.54
3924,104249,67,159,362.92
3925,104252,47,25,45.79
3926,104259,12,159,518.6
3927,104260,71,150,4.28
3928,104261,71,20,4.28
3929,104263,13,78,16.32
3930,104264,28,57,818.18
3931,104265,96,77,14.21
3932,104266,82,63,6.07
3933,104266,16,48,9.18
3934,104266,86,77,17.77
3935,104267,97,111,23.16
3936,104269,88,105,342.14
3937,104271,76,41,110.17
3938,104272,31,65,59.29
3939,104273,27,173,142.09
3940,104275,64,58,142.05
3941,104276,9,109,124.95
3942,104277,64,147,142.05
3943,104278,72,20,65.67
3944,104278,80,58,55.19
3945,104278,36,187,145.13
3946,104281,60,119,191.4
3947,104281,52,134,162.1
3948,104282,41,167,2.47
3949,104282,74,129,6.44
3950,104284,53,43,309.07
3951,104285,26,110,783.71
3952,104285,21,101,170.97
3953,104285,69,146,533.71
3954,104287,40,187,148.0
3955,104287,87,82,275.47
3956,104287,18,118,1077.07
3957,104287,8,127,127.97
3958,104288,31,156,59.29
3959,104289,9,41,124.95
3960,104290,87,80,275.47
3961,104290,40,112,148.0
3962,104290,15,20,563.65
3963,104290,18,72,1077.07
3964,104290,8,24,127.97
3965,104291,95,54,4.25
3966,104296,92,109,378.88
3967,104298,59,137,65.02
3968,104298,89,56,96.85
3969,104299,97,73,23.16
3970,104301,95,55,4.25
3971,104303,33,116,91.48
3972,104304,76,115,110.17
3973,104307,86,47,17.77
3974,104311,78,57,741.5
3975,104311,8,113,127.97
3976,104311,40,56,148.0
3977,104311,18,40,1077.07
3978,104311,87,82,275.47
3979,104311,15,39,563.65
3980,104312,84,58,867.74
3981,104313,81,55,73.16
3982,104314,56,125,68.78
3983,104315,96,185,14.21
3984,104316,34,48,52.86
3985,104317,76,184,110.17
3986,104319,100,148,284.53
3987,104320,9,121,124.95
3988,104322,34,161,52.86
3989,104323,67,78,362.92
3990,104324,100,89,284.53
3991,104327,22,52,1.94
3992,104329,51,76,507.44
3993,104329,10,120,722.19
3994,104331,25,197,28.08
3995,104333,9,100,124.95
3996,104335,99,185,826.58
3997,104335,73,128,663.29
3998,104335,88,69,342.14
3999,104335,2,89,591.86
4000,104335,68,47,613.29
4001,104335,14,46,94.42
4002,104336,34,174,52.86
4003,104339,93,36,899.74
4004,104339,60,74,191.4
4005,104339,43,172,767.23
4006,104339,52,22,162.1
4007,104339,61,99,751.55
4008,104339,66,68,182.1
4009,104339,83,161,893.29
4010,104340,33,81,91.48
4011,104341,31,165,59.29
4012,104342,10,43,722.19
4013,104342,51,99,507.44
4014,104342,77,22,583.89
4015,104342,24,111,633.85
4016,104342,23,92,692.76
4017,104343,35,100,305.47
4018,104345,64,53,142.05
4019,104346,44,124,133.2
4020,104347,4,170,564.42
4021,104347,55,29,908.54
4022,104347,75,94,789.26
4023,104347,58,61,157.66
4024,104347,57,58,484.53
4025,104348,10,75,722.19
4026,104348,77,194,583.89
4027,104348,24,187,633.85
4028,104348,51,56,507.44
4029,104350,53,134,309.07
4030,104352,52,194,162.1
4031,104352,60,119,191.4
4032,104352,83,81,893.29
4033,104352,66,73,182.1
4034,104352,61,176,751.55
4035,104352,93,175,899.74
4036,104352,43,39,767.23
4037,104353,78,44,741.5
4038,104353,40,23,148.0
4039,104354,93,160,899.74
4040,104354,60,42,191.4
4041,104355,43,95,767.23
4042,104355,61,61,751.55
4043,104355,60,37,191.4
4044,104355,52,91,162.1
4045,104356,34,42,52.86
4046,104358,20,137,69.94
4047,104360,76,85,110.17
4048,104362,13,51,16.32
4049,104363,59,93,65.02
4050,104363,89,122,96.85
4051,104364,53,132,309.07
