ReturnID,OrderID,CustomerID,ProductID,ReturnedQuantity,Reason,Status,RefundAmount
1532,111794,1878,73,1,Product Condition Not Good,Pending,1063
1533,111808,549,30,9,Color Mismatch,Rejected,11340
1534,111811,476,62,7,Product Condition Not Good,Refunded,2597
1535,111814,1328,22,6,Changed with Another Product,Approved,18
1536,111818,1298,21,4,Changed with Another Product,Refunded,928
1537,111818,1298,95,2,Product Condition Not Good,Pending,12
1538,111819,740,56,1,Product Condition Not Good,Refunded,89
1539,111819,740,19,1,Changed with Another Product,Pending,1427
1540,111819,740,9,4,Color Mismatch,Rejected,808
1541,111822,655,24,1,Changed with Another Product,Pending,867
1542,111822,655,37,2,Product Condition Not Good,Pending,986
1543,111879,535,22,2,Changed with Another Product,Pending,6
1544,111879,535,20,4,Changed with Another Product,Rejected,404
1545,111880,1176,3,5,Changed with Another Product,Pending,6945
1546,111880,1176,9,3,Different Product Received,Refunded,606
1547,111888,1634,83,2,Changed with Another Product,Refunded,2412
1548,111888,1634,32,2,Different Product Received,Approved,178
1549,111907,561,42,3,Changed with Another Product,Refunded,648
1550,111907,561,58,1,Color Mismatch,Refunded,247
1551,111907,561,21,4,Product Condition Not Good,Pending,928
1552,111942,1734,63,6,Color Mismatch,Pending,42
1553,111942,1734,27,1,Changed with Another Product,Approved,209
1554,111951,153,10,4,Changed with Another Product,Pending,4008
1555,111993,725,31,4,Different Product Received,Refunded,336
1556,111993,725,53,2,Product Condition Not Good,Refunded,890
1557,112037,1453,67,1,Different Product Received,Approved,488
1558,112037,1453,8,3,Product Condition Not Good,Refunded,597
1559,112051,1046,15,1,Color Mismatch,Refunded,731
1560,112109,1190,17,4,Different Product Received,Rejected,2052
1561,112127,853,35,9,Different Product Received,Pending,3654
1562,112127,853,5,2,Different Product Received,Rejected,2658
1563,112135,389,27,8,Color Mismatch,Rejected,1672
1564,112135,389,36,1,Changed with Another Product,Refunded,220
1565,112135,389,79,9,Product Condition Not Good,Pending,1386
1566,112135,389,98,4,Color Mismatch,Refunded,12
1567,112135,389,96,1,Changed with Another Product,Refunded,20
1568,112136,74,15,2,Changed with Another Product,Approved,1462
1569,112136,74,33,5,Product Condition Not Good,Approved,735
1570,112161,591,43,1,Different Product Received,Rejected,1212
1571,112171,998,69,2,Color Mismatch,Rejected,1424
1572,112172,316,75,2,Product Condition Not Good,Refunded,2158
1573,112172,316,57,1,Different Product Received,Refunded,712
1574,112172,316,91,3,Product Condition Not Good,Rejected,9
1575,112185,51,92,6,Color Mismatch,Rejected,2856
1576,112199,1600,32,2,Different Product Received,Rejected,178
1577,112205,1486,18,4,Changed with Another Product,Refunded,5472
1578,112231,1794,57,5,Color Mismatch,Rejected,3560
1579,112231,1794,17,1,Changed with Another Product,Refunded,513
1580,112231,1794,46,1,Color Mismatch,Rejected,1077
1581,112254,1622,31,3,Different Product Received,Approved,252
1582,112254,1622,3,9,Color Mismatch,Refunded,12501
1583,112260,886,94,3,Product Condition Not Good,Rejected,264
1584,112260,886,16,2,Different Product Received,Rejected,28
1585,112263,1802,90,4,Different Product Received,Rejected,16
1586,112271,1163,61,2,Color Mismatch,Pending,2426
1587,112272,145,14,2,Changed with Another Product,Approved,310
1588,112292,1156,85,10,Product Condition Not Good,Pending,4550
1589,112292,1156,56,2,Changed with Another Product,Pending,178
1590,112292,1156,82,1,Product Condition Not Good,Approved,9
1591,112292,1156,74,1,Changed with Another Product,Pending,9
1592,112301,1198,79,1,Product Condition Not Good,Refunded,154
1593,112301,1198,70,2,Different Product Received,Rejected,2496
1594,112317,1666,47,6,Different Product Received,Refunded,426
1595,112317,1666,9,1,Color Mismatch,Refunded,202
1596,112320,453,48,1,Product Condition Not Good,Refunded,421
1597,112320,453,99,1,Different Product Received,Refunded,1332
1598,112323,1796,40,1,Color Mismatch,Rejected,242
1599,112356,1626,7,2,Changed with Another Product,Refunded,402
1600,112356,1626,1,6,Product Condition Not Good,Approved,1386
1601,112356,1626,80,1,Different Product Received,Rejected,78
1602,112432,483,99,2,Different Product Received,Rejected,2664
1603,112432,483,73,2,Color Mismatch,Rejected,2126
1604,112444,242,4,7,Changed with Another Product,Refunded,6111
1605,112448,1522,48,8,Changed with Another Product,Refunded,3368
1606,112448,1522,81,6,Product Condition Not Good,Rejected,558
1607,112468,1633,58,2,Product Condition Not Good,Refunded,494
1608,112496,1631,4,2,Changed with Another Product,Pending,1746
1609,112551,833,96,7,Changed with Another Product,Approved,140
1610,112551,833,53,1,Different Product Received,Approved,445
1611,112558,294,56,3,Color Mismatch,Approved,267
1612,112558,294,51,1,Product Condition Not Good,Approved,722
1613,112558,294,77,5,Color Mismatch,Refunded,4470
1614,112561,1676,33,1,Color Mismatch,Approved,147
1615,112561,1676,53,1,Different Product Received,Pending,445
1616,112561,1676,100,3,Product Condition Not Good,Approved,1074
1617,112566,1665,52,8,Color Mismatch,Approved,1832
1618,112566,1665,40,1,Different Product Received,Refunded,242
1619,112577,1073,60,5,Different Product Received,Pending,1235
1620,112577,1073,54,1,Color Mismatch,Approved,613
1621,112604,1199,56,3,Color Mismatch,Rejected,267
1622,112662,111,5,5,Product Condition Not Good,Rejected,6645
1623,112711,1360,3,3,Product Condition Not Good,Refunded,4167
1624,112711,1360,39,4,Product Condition Not Good,Pending,4720
1625,112756,1831,14,6,Product Condition Not Good,Pending,930
1626,112756,1831,8,1,Color Mismatch,Approved,199
1627,112756,1831,54,5,Color Mismatch,Pending,3065
1628,112756,1831,78,4,Color Mismatch,Refunded,4472
1629,112775,911,71,4,Product Condition Not Good,Pending,28
1630,112776,1445,76,2,Color Mismatch,Approved,280
1631,112776,1445,63,3,Changed with Another Product,Pending,21
1632,112776,1445,13,2,Color Mismatch,Approved,42
1633,112777,1181,83,3,Different Product Received,Refunded,3618
1634,112793,1045,30,1,Changed with Another Product,Pending,1260
1635,112793,1045,59,4,Product Condition Not Good,Rejected,380
1636,112793,1045,9,5,Product Condition Not Good,Approved,1010
1637,112796,1073,84,8,Changed with Another Product,Rejected,10520
1638,112796,1073,2,1,Product Condition Not Good,Rejected,792
1639,112796,1073,85,1,Different Product Received,Refunded,455
1640,112796,1073,87,4,Different Product Received,Approved,1716
1641,112797,698,84,2,Different Product Received,Refunded,2630
1642,112825,1042,43,2,Changed with Another Product,Pending,2424
1643,112837,1048,78,1,Color Mismatch,Rejected,1118
1644,112890,291,64,5,Changed with Another Product,Rejected,910
1645,112909,1999,22,2,Color Mismatch,Rejected,6
1646,112911,54,37,4,Changed with Another Product,Refunded,1972
1647,112911,54,71,5,Product Condition Not Good,Refunded,35
1648,112911,54,57,2,Different Product Received,Approved,1424
1649,112911,54,100,8,Different Product Received,Rejected,2864
1650,112988,219,22,2,Different Product Received,Approved,6
1651,112993,162,70,6,Changed with Another Product,Approved,7488
1652,113026,1243,65,2,Different Product Received,Pending,1304
1653,113026,1243,6,1,Different Product Received,Approved,631
1654,113042,672,69,1,Changed with Another Product,Refunded,712
1655,113042,672,2,2,Changed with Another Product,Approved,1584
1656,113042,672,19,2,Color Mismatch,Pending,2854
1657,113069,959,3,3,Different Product Received,Approved,4167
1658,113072,100,18,7,Different Product Received,Approved,9576
1659,113072,100,5,1,Color Mismatch,Refunded,1329
1660,113087,1240,40,6,Product Condition Not Good,Pending,1452
1661,113087,1240,5,1,Changed with Another Product,Refunded,1329
1662,113132,876,71,3,Different Product Received,Rejected,21
1663,113155,1907,44,4,Color Mismatch,Rejected,672
1664,113155,1907,40,1,Different Product Received,Approved,242
1665,113221,1825,76,4,Different Product Received,Pending,560
1666,113221,1825,74,1,Changed with Another Product,Pending,9
1667,113241,560,62,3,Changed with Another Product,Refunded,1113
1668,113241,560,18,1,Different Product Received,Refunded,1368
1669,113241,560,31,5,Changed with Another Product,Approved,420
1670,113250,741,42,3,Different Product Received,Refunded,648
1671,113251,1617,96,1,Color Mismatch,Refunded,20
1672,113253,687,61,3,Product Condition Not Good,Pending,3639
1673,113258,1785,13,4,Changed with Another Product,Approved,84
1674,113258,1785,42,3,Different Product Received,Pending,648
1675,113258,1785,77,4,Color Mismatch,Pending,3576
1676,113258,1785,73,6,Different Product Received,Approved,6378
1677,113280,1441,46,2,Color Mismatch,Approved,2154
1678,113280,1441,56,3,Product Condition Not Good,Approved,267
1679,113287,1922,19,2,Product Condition Not Good,Refunded,2854
1680,113312,1967,50,1,Changed with Another Product,Approved,648
1681,113312,1967,56,6,Changed with Another Product,Rejected,534
1682,113316,1694,29,2,Different Product Received,Pending,412
1683,113316,1694,46,3,Changed with Another Product,Refunded,3231
1684,113316,1694,25,10,Product Condition Not Good,Pending,430
1685,113316,1694,23,2,Color Mismatch,Approved,2120
1686,113316,1694,30,3,Product Condition Not Good,Rejected,3780
1687,113370,2000,73,1,Color Mismatch,Refunded,1063
1688,113370,2000,43,7,Different Product Received,Pending,8484
1689,113370,2000,50,9,Different Product Received,Refunded,5832
1690,113377,840,48,1,Color Mismatch,Approved,421
1691,113389,45,66,4,Different Product Received,Refunded,1064
1692,113389,45,43,2,Product Condition Not Good,Pending,2424
1693,113405,1708,83,2,Changed with Another Product,Approved,2412
1694,113405,1708,67,1,Changed with Another Product,Approved,488
1695,113406,1069,31,1,Different Product Received,Pending,84
1696,113406,1069,39,5,Changed with Another Product,Approved,5900
1697,113406,1069,93,1,Color Mismatch,Approved,1214
1698,113422,192,13,2,Product Condition Not Good,Refunded,42
1699,113422,192,99,1,Color Mismatch,Rejected,1332
1700,113422,192,20,2,Different Product Received,Pending,202
1701,113443,975,3,1,Product Condition Not Good,Approved,1389
1702,113443,975,73,4,Color Mismatch,Rejected,4252
1703,113443,975,64,2,Changed with Another Product,Pending,364
1704,113443,975,89,3,Color Mismatch,Pending,372
1705,113448,1910,50,5,Product Condition Not Good,Approved,3240
1706,113448,1910,48,7,Color Mismatch,Approved,2947
1707,113461,678,38,8,Color Mismatch,Rejected,9544
1708,113475,242,27,5,Product Condition Not Good,Pending,1045
1709,113491,1912,36,5,Changed with Another Product,Pending,1100
1710,113497,1617,12,3,Changed with Another Product,Refunded,2190
1711,113506,1640,44,5,Color Mismatch,Rejected,840
1712,113506,1640,10,1,Color Mismatch,Refunded,1002
1713,113521,877,73,5,Different Product Received,Refunded,5315
1714,113521,877,49,3,Color Mismatch,Pending,183
1715,113527,1083,77,1,Different Product Received,Refunded,894
1716,113539,1934,60,1,Different Product Received,Refunded,247
1717,113539,1934,21,2,Product Condition Not Good,Pending,464
1718,113539,1934,42,3,Changed with Another Product,Pending,648
1719,113588,1687,13,2,Changed with Another Product,Rejected,42
1720,113588,1687,56,4,Product Condition Not Good,Refunded,356
1721,113605,1747,81,8,Product Condition Not Good,Approved,744
1722,113605,1747,74,7,Color Mismatch,Refunded,63
1723,113605,1747,43,1,Changed with Another Product,Refunded,1212
1724,113605,1747,96,10,Color Mismatch,Refunded,200
1725,113605,1747,9,1,Product Condition Not Good,Pending,202
1726,113618,1005,64,1,Color Mismatch,Approved,182
1727,113618,1005,92,2,Color Mismatch,Approved,952
1728,113628,1654,84,7,Different Product Received,Approved,9205
1729,113630,394,36,3,Changed with Another Product,Refunded,660
1730,113630,394,67,1,Color Mismatch,Rejected,488
1731,113630,394,17,1,Color Mismatch,Rejected,513
1732,113630,394,79,4,Changed with Another Product,Pending,616
1733,113631,991,79,4,Different Product Received,Approved,616
1734,113631,991,29,1,Product Condition Not Good,Pending,206
1735,113631,991,17,3,Color Mismatch,Rejected,1539
1736,113631,991,99,3,Different Product Received,Approved,3996
1737,113633,15,72,7,Different Product Received,Approved,749
1738,113633,15,90,6,Different Product Received,Pending,24
1739,113643,543,77,3,Color Mismatch,Pending,2682
1740,113643,543,3,4,Product Condition Not Good,Refunded,5556
1741,113644,679,78,3,Different Product Received,Refunded,3354
1742,113681,1787,70,2,Product Condition Not Good,Refunded,2496
1743,113682,841,49,1,Product Condition Not Good,Approved,61
1744,113690,851,15,6,Product Condition Not Good,Pending,4386
1745,113716,1982,80,1,Changed with Another Product,Refunded,78
1746,113734,207,79,2,Color Mismatch,Refunded,308
1747,113734,207,82,1,Changed with Another Product,Pending,9
1748,113757,1394,17,1,Product Condition Not Good,Refunded,513
1749,113763,247,62,1,Color Mismatch,Pending,371
1750,113778,372,47,1,Product Condition Not Good,Rejected,71
1751,113778,372,81,9,Different Product Received,Rejected,837
1752,113778,372,88,2,Product Condition Not Good,Refunded,888
1753,113787,840,86,1,Product Condition Not Good,Rejected,25
1754,113787,840,19,3,Different Product Received,Refunded,4281
1755,113846,841,35,7,Color Mismatch,Rejected,2842
1756,113846,841,28,5,Product Condition Not Good,Rejected,5855
1757,113854,1598,34,1,Product Condition Not Good,Refunded,88
1758,113875,769,2,5,Color Mismatch,Pending,3960
1759,113904,439,95,9,Different Product Received,Approved,54
1760,113936,1510,96,4,Color Mismatch,Rejected,80
1761,113943,1474,28,1,Color Mismatch,Pending,1171
1762,113945,1512,93,2,Changed with Another Product,Refunded,2428
1763,113992,704,59,5,Color Mismatch,Rejected,475
1764,113992,704,77,3,Changed with Another Product,Approved,2682
1765,114001,1569,86,2,Color Mismatch,Approved,50
1766,114001,1569,70,1,Color Mismatch,Approved,1248
1767,114011,1695,1,3,Product Condition Not Good,Approved,693
1768,114011,1695,62,1,Different Product Received,Pending,371
1769,114011,1695,38,1,Product Condition Not Good,Refunded,1193
1770,114018,1087,80,1,Product Condition Not Good,Rejected,78
1771,114018,1087,20,3,Product Condition Not Good,Rejected,303
1772,114018,1087,82,1,Color Mismatch,Rejected,9
1773,114018,1087,100,3,Changed with Another Product,Rejected,1074
1774,114031,1499,74,1,Color Mismatch,Rejected,9
1775,114032,851,38,5,Product Condition Not Good,Refunded,5965
1776,114032,851,27,2,Different Product Received,Refunded,418
1777,114032,851,33,6,Different Product Received,Refunded,882
1778,114045,1095,39,1,Different Product Received,Refunded,1180
1779,114045,1095,7,1,Different Product Received,Approved,201
1780,114045,1095,13,1,Product Condition Not Good,Refunded,21
1781,114045,1095,3,7,Product Condition Not Good,Rejected,9723
1782,114046,976,19,7,Different Product Received,Refunded,9989
1783,114046,976,59,3,Changed with Another Product,Refunded,285
1784,114046,976,64,2,Different Product Received,Approved,364
1785,114051,1262,30,1,Product Condition Not Good,Pending,1260
1786,114072,1211,31,4,Color Mismatch,Pending,336
1787,114072,1211,56,7,Changed with Another Product,Rejected,623
1788,114079,640,15,3,Changed with Another Product,Approved,2193
1789,114079,640,11,1,Changed with Another Product,Approved,573
1790,114081,460,25,1,Changed with Another Product,Approved,43
1791,114082,81,87,8,Color Mismatch,Rejected,3432
1792,114082,81,1,2,Different Product Received,Pending,462
1793,114082,81,10,1,Color Mismatch,Pending,1002
1794,114082,81,72,9,Color Mismatch,Pending,963
1795,114082,81,30,7,Changed with Another Product,Rejected,8820
1796,114099,923,23,5,Changed with Another Product,Refunded,5300
1797,114112,1824,52,7,Color Mismatch,Rejected,1603
1798,114112,1824,29,1,Product Condition Not Good,Pending,206
1799,114119,395,55,3,Different Product Received,Refunded,3972
1800,114130,1217,89,8,Changed with Another Product,Pending,992
1801,114130,1217,83,2,Changed with Another Product,Pending,2412
1802,114130,1217,94,6,Different Product Received,Refunded,528
1803,114133,250,52,3,Product Condition Not Good,Approved,687
1804,114138,863,44,2,Product Condition Not Good,Pending,336
1805,114159,415,59,1,Color Mismatch,Pending,95
1806,114160,138,9,5,Color Mismatch,Rejected,1010
1807,114166,667,98,8,Changed with Another Product,Rejected,24
1808,114166,667,42,3,Changed with Another Product,Refunded,648
1809,114188,783,12,2,Product Condition Not Good,Approved,1460
1810,114191,1838,32,4,Product Condition Not Good,Approved,356
1811,114191,1838,84,6,Product Condition Not Good,Rejected,7890
1812,114195,1715,29,3,Product Condition Not Good,Rejected,618
1813,114200,1298,97,2,Color Mismatch,Refunded,70
1814,114209,110,34,1,Different Product Received,Approved,88
1815,114209,110,41,2,Changed with Another Product,Rejected,8
1816,114215,1963,90,5,Color Mismatch,Rejected,20
1817,114229,968,35,1,Product Condition Not Good,Approved,406
1818,114244,824,57,2,Changed with Another Product,Pending,1424
1819,114244,824,67,2,Product Condition Not Good,Approved,976
1820,114263,889,42,5,Product Condition Not Good,Approved,1080
1821,114263,889,45,2,Product Condition Not Good,Pending,278
1822,114268,486,52,2,Different Product Received,Pending,458
1823,114268,486,81,4,Product Condition Not Good,Rejected,372
1824,114268,486,100,3,Changed with Another Product,Pending,1074
1825,114272,1961,86,5,Changed with Another Product,Approved,125
1826,114272,1961,100,2,Product Condition Not Good,Approved,716
1827,114272,1961,17,1,Different Product Received,Rejected,513
1828,114272,1961,1,2,Different Product Received,Rejected,462
1829,114272,1961,78,8,Color Mismatch,Approved,8944
1830,114283,246,89,8,Different Product Received,Rejected,992
1831,114290,571,7,2,Color Mismatch,Refunded,402
1832,114290,571,68,3,Product Condition Not Good,Approved,2859
1833,114295,659,38,8,Different Product Received,Approved,9544
1834,114295,659,34,1,Product Condition Not Good,Rejected,88
1835,114295,659,56,8,Changed with Another Product,Approved,712
1836,114295,659,52,1,Product Condition Not Good,Pending,229
1837,114296,1752,95,5,Changed with Another Product,Pending,30
1838,114301,1349,67,1,Different Product Received,Refunded,488
1839,114301,1349,37,3,Changed with Another Product,Refunded,1479
1840,114318,1387,21,1,Product Condition Not Good,Refunded,232
1841,114318,1387,17,1,Product Condition Not Good,Pending,513
1842,114331,124,76,1,Changed with Another Product,Pending,140
1843,114331,124,46,5,Changed with Another Product,Pending,5385
1844,114332,1840,52,5,Different Product Received,Rejected,1145
1845,114332,1840,67,1,Different Product Received,Rejected,488
1846,114332,1840,79,7,Changed with Another Product,Rejected,1078
1847,114354,892,5,1,Product Condition Not Good,Pending,1329
1848,114354,892,86,1,Color Mismatch,Refunded,25
1849,114415,1353,66,6,Product Condition Not Good,Refunded,1596
1850,114415,1353,21,1,Different Product Received,Refunded,232
1851,114424,914,4,2,Different Product Received,Refunded,1746
1852,114424,914,82,1,Changed with Another Product,Pending,9
1853,114424,914,17,1,Different Product Received,Rejected,513
1854,114424,914,39,6,Changed with Another Product,Pending,7080
1855,114449,1248,90,1,Product Condition Not Good,Pending,4
1856,114478,95,91,4,Different Product Received,Refunded,12
1857,114521,1623,1,5,Product Condition Not Good,Refunded,1155
1858,114521,1623,72,7,Product Condition Not Good,Approved,749
1859,114521,1623,51,1,Color Mismatch,Approved,722
1860,114521,1623,25,2,Different Product Received,Pending,86
1861,114539,1764,71,4,Product Condition Not Good,Approved,28
1862,114591,1910,9,5,Changed with Another Product,Refunded,1010
1863,114591,1910,6,1,Different Product Received,Rejected,631
1864,114591,1910,44,3,Product Condition Not Good,Refunded,504
1865,114591,1910,7,2,Changed with Another Product,Refunded,402
1866,114600,1498,27,4,Changed with Another Product,Approved,836
1867,114608,1718,34,3,Different Product Received,Pending,264
1868,114608,1718,98,9,Product Condition Not Good,Approved,27
1869,114648,1004,92,1,Different Product Received,Refunded,476
1870,114662,854,40,6,Changed with Another Product,Approved,1452
1871,114663,1942,30,2,Color Mismatch,Refunded,2520
1872,114663,1942,73,2,Color Mismatch,Pending,2126
1873,114663,1942,49,1,Changed with Another Product,Approved,61
1874,114678,240,13,7,Product Condition Not Good,Rejected,147
1875,114678,240,51,1,Changed with Another Product,Rejected,722
1876,114678,240,85,2,Changed with Another Product,Approved,910
1877,114678,240,78,1,Changed with Another Product,Approved,1118
1878,114693,977,80,1,Product Condition Not Good,Pending,78
1879,114708,897,66,1,Color Mismatch,Approved,266
1880,114708,897,96,1,Different Product Received,Pending,20
1881,114714,1432,58,6,Color Mismatch,Rejected,1482
1882,114726,1489,5,3,Changed with Another Product,Approved,3987
1883,114737,985,90,1,Different Product Received,Rejected,4
1884,114741,5,51,4,Changed with Another Product,Rejected,2888
1885,114744,371,67,2,Different Product Received,Pending,976
1886,114759,281,33,1,Different Product Received,Pending,147
1887,114759,281,92,6,Changed with Another Product,Refunded,2856
1888,114759,281,14,1,Color Mismatch,Pending,155
1889,114759,281,77,6,Color Mismatch,Rejected,5364
1890,114759,281,28,3,Color Mismatch,Approved,3513
1891,114792,275,62,1,Different Product Received,Approved,371
1892,114807,1901,97,4,Different Product Received,Pending,140
1893,114809,413,61,6,Changed with Another Product,Pending,7278
1894,114809,413,54,9,Changed with Another Product,Pending,5517
1895,114826,1025,8,1,Changed with Another Product,Refunded,199
1896,114826,1025,81,5,Product Condition Not Good,Pending,465
1897,114826,1025,37,2,Changed with Another Product,Approved,986
1898,114827,257,88,4,Changed with Another Product,Approved,1776
1899,114836,1941,80,1,Different Product Received,Approved,78
1900,114836,1941,4,1,Product Condition Not Good,Approved,873
1901,114845,162,15,4,Product Condition Not Good,Approved,2924
1902,114845,162,63,6,Color Mismatch,Pending,42
1903,114907,1216,17,2,Changed with Another Product,Rejected,1026
1904,114924,1258,67,6,Changed with Another Product,Approved,2928
1905,114924,1258,4,7,Different Product Received,Rejected,6111
1906,114935,1983,1,2,Product Condition Not Good,Refunded,462
1907,114935,1983,19,10,Changed with Another Product,Rejected,14270
1908,114935,1983,14,5,Different Product Received,Refunded,775
1909,114953,1142,4,2,Product Condition Not Good,Refunded,1746
1910,114953,1142,41,8,Changed with Another Product,Pending,32
1911,114959,508,91,5,Color Mismatch,Refunded,15
1912,114970,1199,89,5,Different Product Received,Approved,620
1913,114970,1199,11,3,Different Product Received,Pending,1719
1914,115010,1098,10,3,Different Product Received,Refunded,3006
1915,115010,1098,70,1,Color Mismatch,Pending,1248
1916,115011,365,16,3,Product Condition Not Good,Approved,42
1917,115011,365,57,7,Different Product Received,Rejected,4984
1918,115033,1472,20,2,Color Mismatch,Approved,202
1919,115033,1472,41,2,Color Mismatch,Pending,8
1920,115033,1472,32,3,Changed with Another Product,Rejected,267
1921,115033,1472,57,5,Changed with Another Product,Rejected,3560
1922,115036,131,97,6,Different Product Received,Rejected,210
1923,115036,131,58,1,Color Mismatch,Refunded,247
1924,115041,1054,20,2,Color Mismatch,Approved,202
1925,115041,1054,19,3,Changed with Another Product,Refunded,4281
1926,115050,907,9,6,Color Mismatch,Refunded,1212
1927,115058,680,37,2,Product Condition Not Good,Refunded,986
1928,115062,926,63,5,Product Condition Not Good,Refunded,35
1929,115062,926,4,4,Product Condition Not Good,Pending,3492
1930,115067,1518,32,4,Different Product Received,Rejected,356
1931,115069,905,50,2,Color Mismatch,Pending,1296
1932,115069,905,33,5,Color Mismatch,Approved,735
1933,115069,905,11,4,Product Condition Not Good,Approved,2292
1934,115069,905,100,1,Color Mismatch,Pending,358
1935,115070,245,86,4,Product Condition Not Good,Approved,100
1936,115070,245,90,3,Changed with Another Product,Pending,12
1937,115110,1896,77,2,Product Condition Not Good,Rejected,1788
1938,115124,537,40,5,Changed with Another Product,Approved,1210
1939,115124,537,12,1,Different Product Received,Approved,730
1940,115138,1086,92,2,Changed with Another Product,Rejected,952
1941,115174,1023,4,2,Changed with Another Product,Pending,1746
1942,115178,1753,80,5,Product Condition Not Good,Approved,390
1943,115178,1753,14,1,Changed with Another Product,Refunded,155
1944,115206,749,70,2,Different Product Received,Pending,2496
1945,115209,864,9,1,Changed with Another Product,Refunded,202
1946,115213,1133,26,4,Different Product Received,Pending,4804
1947,115213,1133,48,2,Color Mismatch,Approved,842
1948,115213,1133,91,4,Different Product Received,Refunded,12
1949,115213,1133,45,7,Changed with Another Product,Approved,973
1950,115223,922,81,4,Product Condition Not Good,Pending,372
1951,115228,482,13,1,Color Mismatch,Rejected,21
1952,115228,482,22,6,Different Product Received,Refunded,18
1953,115238,1019,7,3,Changed with Another Product,Rejected,603
1954,115288,1870,25,1,Color Mismatch,Refunded,43
1955,115310,60,52,1,Changed with Another Product,Rejected,229
1956,115310,60,27,5,Product Condition Not Good,Rejected,1045
1957,115310,60,71,3,Different Product Received,Refunded,21
1958,115318,214,49,6,Changed with Another Product,Approved,366
1959,115321,345,76,2,Different Product Received,Pending,280
1960,115321,345,75,10,Changed with Another Product,Approved,10790
1961,115321,345,53,2,Different Product Received,Rejected,890
1962,115373,1008,64,1,Changed with Another Product,Rejected,182
1963,115380,222,78,1,Color Mismatch,Refunded,1118
1964,115399,1575,56,5,Color Mismatch,Refunded,445
1965,115449,293,90,1,Changed with Another Product,Pending,4
1966,115468,225,95,5,Different Product Received,Rejected,30
1967,115490,1404,32,6,Color Mismatch,Pending,534
1968,115490,1404,81,2,Product Condition Not Good,Approved,186
1969,115490,1404,66,1,Changed with Another Product,Rejected,266
1970,115490,1404,33,1,Color Mismatch,Pending,147
1971,115519,868,51,5,Changed with Another Product,Pending,3610
1972,115519,868,82,2,Changed with Another Product,Pending,18
1973,115538,1381,41,3,Color Mismatch,Pending,12
1974,115547,634,44,4,Different Product Received,Approved,672
1975,115547,634,26,9,Color Mismatch,Rejected,10809
1976,115549,292,81,4,Product Condition Not Good,Approved,372
1977,115549,292,27,1,Changed with Another Product,Pending,209
1978,115556,470,85,2,Changed with Another Product,Rejected,910
1979,115577,831,18,3,Changed with Another Product,Refunded,4104
1980,115577,831,30,3,Color Mismatch,Rejected,3780
1981,115581,1022,100,2,Different Product Received,Refunded,716
1982,115581,1022,49,2,Different Product Received,Refunded,122
1983,115581,1022,82,1,Color Mismatch,Approved,9
1984,115581,1022,56,8,Changed with Another Product,Pending,712
1985,115606,595,14,5,Product Condition Not Good,Approved,775
1986,115606,595,19,1,Different Product Received,Rejected,1427
1987,115619,1476,51,2,Changed with Another Product,Pending,1444
1988,115619,1476,79,3,Changed with Another Product,Rejected,462
1989,115629,1922,29,4,Changed with Another Product,Approved,824
1990,115629,1922,60,2,Color Mismatch,Approved,494
1991,115629,1922,10,1,Color Mismatch,Rejected,1002
1992,115638,1832,23,2,Color Mismatch,Rejected,2120
1993,115647,1188,23,3,Color Mismatch,Pending,3180
1994,115647,1188,83,1,Color Mismatch,Pending,1206
1995,115652,762,20,5,Changed with Another Product,Pending,505
1996,115668,695,37,4,Different Product Received,Approved,1972
1997,115668,695,80,3,Changed with Another Product,Refunded,234
1998,115668,695,98,1,Color Mismatch,Refunded,3
1999,115668,695,8,8,Color Mismatch,Refunded,1592
2000,115668,695,50,2,Different Product Received,Refunded,1296
2001,115689,1026,9,7,Color Mismatch,Pending,1414
2002,115689,1026,21,8,Product Condition Not Good,Rejected,1856
2003,115689,1026,33,6,Different Product Received,Pending,882
2004,115733,317,28,3,Changed with Another Product,Rejected,3513
2005,115736,671,42,1,Different Product Received,Approved,216
2006,115736,671,73,3,Product Condition Not Good,Approved,3189
2007,115740,501,67,4,Color Mismatch,Rejected,1952
2008,115740,501,97,1,Different Product Received,Pending,35
2009,115745,30,86,3,Changed with Another Product,Rejected,75
2010,115750,29,44,1,Color Mismatch,Approved,168
2011,115750,29,52,2,Different Product Received,Rejected,458
2012,115750,29,75,4,Product Condition Not Good,Pending,4316
2013,115789,1374,53,2,Product Condition Not Good,Approved,890
2014,115790,432,24,5,Different Product Received,Pending,4335
2015,115816,338,92,4,Color Mismatch,Rejected,1904
2016,115816,338,99,1,Color Mismatch,Pending,1332
2017,115832,1662,48,2,Changed with Another Product,Rejected,842
2018,115833,1569,69,2,Color Mismatch,Approved,1424
2019,115835,1872,5,7,Different Product Received,Rejected,9303
2020,115837,1927,61,2,Changed with Another Product,Rejected,2426
2021,115837,1927,81,1,Changed with Another Product,Refunded,93
2022,115855,620,76,6,Product Condition Not Good,Pending,840
2023,115866,1458,99,1,Changed with Another Product,Refunded,1332
2024,115866,1458,11,8,Product Condition Not Good,Pending,4584
2025,115886,394,96,9,Product Condition Not Good,Pending,180
2026,115886,394,70,4,Product Condition Not Good,Rejected,4992
2027,115897,755,99,5,Different Product Received,Approved,6660
2028,115897,755,51,5,Color Mismatch,Approved,3610
2029,115902,1380,34,3,Different Product Received,Rejected,264
2030,115902,1380,87,6,Different Product Received,Pending,2574
